ESATAN 2016 sp2;  MODEL MOVE_II_3_3_CASE_362;  TIME 16 December  2016  14:17:04
 
TIME,T604,T654,T706,T1043,T3000,T3012,T5013,T5014,T13012,T14014,T20044,T22043,T24012,T26012,T28012,T29012,T30045,T41102,T70100,T73507,T80037,T80062,T80137,T80162,T80237,T80262,T80337,T80362,T81062,T82000,T82100,
 0.000000000000000E+00,-3.171420342041406E+01,-3.355679068632727E+01,-3.003132186983344E+01,8.260157312648536E+00,2.046588388431282E+01,3.058235940815733E+01,4.226028299456635E+00,1.977150475478598E+01,2.063441580745742E+01,1.985276951246898E+01,2.311115679983537E+01,2.214360116918274E+01,2.111730449331838E+01,2.896239116260177E+01,2.316249419042542E+01,2.320393196051768E+01,2.311526085724734E+01,1.750045969263495E+01,3.048395342556088E+01,5.510450194104598E+00,2.315269846949237E+01,2.318150059742558E+01,2.316581570962218E+01,2.319486778584870E+01,2.310980611980076E+01,2.314030911375640E+01,2.310909887651645E+01,2.315237767257990E+01,2.102760521771998E+01,-3.310462980942909E+01,-3.339026316343899E+01,
 6.374000167846680E+01,-3.133858709548765E+01,-3.313631502149162E+01,-2.967160945226150E+01,8.310466620532214E+00,2.051157110108538E+01,3.066829460126326E+01,4.232649793729118E+00,1.985930434063689E+01,2.073104337037708E+01,1.994061434257432E+01,2.310354311264916E+01,2.214940172652168E+01,2.112153562828150E+01,2.899195223192060E+01,2.312915712095338E+01,2.317070226086272E+01,2.308207180684218E+01,1.754819016147552E+01,3.057062458479059E+01,5.586030536321591E+00,2.311921643156749E+01,2.314810455263492E+01,2.313264882341190E+01,2.316178064570368E+01,2.307657479349625E+01,2.310686110766822E+01,2.307665167619303E+01,2.311930505831759E+01,2.113816827832282E+01,-3.290740367912406E+01,-3.307690992742040E+01,
 1.274800033569336E+02,-3.096648739401454E+01,-3.271908447630993E+01,-2.931601512830504E+01,8.361507946907635E+00,2.055871636953126E+01,3.075157802218263E+01,4.244527516280740E+00,1.994816753928820E+01,2.082806482381011E+01,2.002951254962594E+01,2.309738771247670E+01,2.215724915965801E+01,2.112743593308786E+01,2.902167858720487E+01,2.309701941191946E+01,2.313869238251512E+01,2.305008098434333E+01,1.759410149781555E+01,3.065555226863582E+01,5.663403715596026E+00,2.308693553589021E+01,2.311591794264823E+01,2.310067479225398E+01,2.312988928801125E+01,2.304454242008753E+01,2.307461991457417E+01,2.304538103790885E+01,2.308742971860414E+01,2.124913000782216E+01,-3.270256331903653E+01,-3.275570625508762E+01,
 1.912200050354004E+02,-3.060249260666617E+01,-3.230957163187474E+01,-2.896709506884470E+01,8.418305680882897E+00,2.060669646186320E+01,3.083382623822576E+01,4.262276198365065E+00,2.003889551921130E+01,2.092609859281807E+01,2.012028837802996E+01,2.309257692765681E+01,2.216698373046639E+01,2.113492886823313E+01,2.905140303918358E+01,2.306606691056078E+01,2.310786363791604E+01,2.301927623330312E+01,1.763802927067306E+01,3.073895036960753E+01,5.742047358354819E+00,2.305584410255507E+01,2.308491772216954E+01,2.306987799182875E+01,2.309916648839566E+01,2.301369579653132E+01,2.304356785911629E+01,2.301527138253951E+01,2.305672938625039E+01,2.136021422425717E+01,-3.248962608177588E+01,-3.242867064143210E+01,
 2.549600067138672E+02,-3.013569915518001E+01,-3.190705248246083E+01,-2.840509126889936E+01,8.561127068708130E+00,2.068653779936518E+01,3.099737042359309E+01,4.300418440241891E+00,2.023270193443323E+01,2.114879968894856E+01,2.031712079244361E+01,2.316585803083048E+01,2.221112367606635E+01,2.116692749861298E+01,2.908608369132354E+01,2.311029004818501E+01,2.314366165921213E+01,2.306308873015893E+01,1.772281285436377E+01,3.091875016636518E+01,5.921189424328529E+00,2.310058739170034E+01,2.312410431388900E+01,2.311598987029693E+01,2.314105895088429E+01,2.305931951907809E+01,2.308900320237446E+01,2.306163816805925E+01,2.310333705091352E+01,2.161288596723876E+01,-3.207866677857331E+01,-3.182456514177512E+01,
 3.187000083923340E+02,-2.940507425240822E+01,-3.146726503294346E+01,-2.679853635288840E+01,1.244513000542265E+01,2.087714692364179E+01,3.130834338701282E+01,4.377172538273296E+00,2.058814559682191E+01,2.156372946983442E+01,2.067715803522184E+01,2.511316286552825E+01,2.336800861798948E+01,2.156465555362117E+01,2.915186542724873E+01,2.332690520146157E+01,2.335310806205505E+01,2.329624567464471E+01,1.790088377360593E+01,3.122985157488551E+01,6.255225672435171E+00,2.331475294953484E+01,2.333334466962164E+01,2.333403856657669E+01,2.335379642884526E+01,2.329096468402577E+01,2.330622409962628E+01,2.330007410687605E+01,2.332501644961524E+01,2.207298013303696E+01,-3.138511678639475E+01,-3.091365740790267E+01,
 3.824400100708008E+02,-2.857095382972312E+01,-3.097167248248411E+01,-2.523795099975111E+01,1.855299609505941E+01,2.106907491572769E+01,3.158326470081114E+01,4.470231645709996E+00,2.091553063901390E+01,2.194509034793738E+01,2.100850921028477E+01,2.766434968336012E+01,2.538475670150631E+01,2.232723154417694E+01,2.924943588318486E+01,2.355890901869118E+01,2.357779068251792E+01,2.354368832073671E+01,1.816942095377466E+01,3.150555759356053E+01,6.571432422117073E+00,2.354489000459721E+01,2.355801005469059E+01,2.356699084418023E+01,2.358115611016632E+01,2.353735893388984E+01,2.353963038463020E+01,2.355190436429982E+01,2.356171395814972E+01,2.248814489854194E+01,-3.072072649628335E+01,-3.009635074326020E+01,
 4.461800117492676E+02,-2.771469780095300E+01,-3.042359644336294E+01,-2.379164281165257E+01,2.424805068874916E+01,2.128137195981705E+01,3.185022532215489E+01,4.583377124281655E+00,2.124153955780885E+01,2.231942543355792E+01,2.133785846912470E+01,2.990943831520562E+01,2.758022463380240E+01,2.332222524060632E+01,2.938147704676945E+01,2.380602280183981E+01,2.381910617647592E+01,2.380376546319953E+01,1.851484485058761E+01,3.177220134310191E+01,6.887564403752313E+00,2.379083959498520E+01,2.379946019934363E+01,2.381468079776851E+01,2.382444255575137E+01,2.379676367151184E+01,2.378839489090121E+01,2.381471189943795E+01,2.381248059482025E+01,2.288796274719357E+01,-3.003403154129546E+01,-2.927991846031500E+01,
 5.099200134277344E+02,-2.690942250294411E+01,-2.983964028690267E+01,-2.251187178698412E+01,2.912099620736322E+01,2.148727318508690E+01,3.206633844639791E+01,4.692563484702851E+00,2.150954892597200E+01,2.261788898995372E+01,2.160772591912290E+01,3.178970346598869E+01,2.975989690899721E+01,2.444469630462492E+01,2.954240256899913E+01,2.405826743542096E+01,2.406648368597107E+01,2.406625511439922E+01,1.883603556081830E+01,3.198767535119456E+01,7.142821832658276E+00,2.404231580280176E+01,2.404708881638564E+01,2.406726038647589E+01,2.407337780494175E+01,2.405874424417549E+01,2.404211412307902E+01,2.407881045182524E+01,2.406744229118110E+01,2.320137478469895E+01,-2.944413511832919E+01,-2.858573785984376E+01,
 5.736600151062012E+02,-2.613237211708086E+01,-2.923838254791608E+01,-2.136789966775444E+01,3.323832142491079E+01,2.169871289195700E+01,3.227025974802273E+01,4.809375097786067E+00,2.176619589762064E+01,2.289674691487308E+01,2.186570264462114E+01,3.337813342309830E+01,3.186870242624879E+01,2.563136904291521E+01,2.972521462748866E+01,2.431860134155304E+01,2.432314087028329E+01,2.433484736968267E+01,1.916354215536119E+01,3.219311425115902E+01,7.380741686945056E+00,2.430207742989634E+01,2.430388440023998E+01,2.432770740959606E+01,2.433101704853022E+01,2.432683675974353E+01,2.430363965596343E+01,2.434822208932236E+01,2.432973563574185E+01,2.348979246169635E+01,-2.886080275427820E+01,-2.789280686077861E+01,
