ESATAN 2016 sp2;  MODEL MOVE_II_3_1_CASE_103;  TIME 16 December  2016  10:53:24
 
TIME,T604,T654,T706,T1043,T3000,T3012,T5013,T5014,T13012,T14014,T20044,T22043,T24012,T26012,T28012,T29012,T30045,T41102,T70100,T73507,T80037,T80062,T80137,T80162,T80237,T80262,T80337,T80362,T81062,T82000,T82100,
 0.000000000000000E+00,-2.753436789444585E+01,-2.907642917491527E+01,-2.603289028923151E+01,3.256792151111345E+00,1.401212642722658E+01,1.816998729510296E+01,7.603016716022226E+00,9.947800600200797E+00,9.740820371912417E+00,9.917526104105530E+00,9.036020985149881E+00,7.548799313835394E+00,8.738167401898911E+00,1.123155994039999E+01,9.874795875626406E+00,9.880135312057771E+00,9.866297535493842E+00,1.155114462622893E+01,1.772339119769788E+01,3.114762227371488E+00,9.870677447622597E+00,9.875517879059744E+00,9.878006534140479E+00,9.881334118223858E+00,9.865459209473963E+00,9.869193260803478E+00,9.878726591104954E+00,9.877599127960407E+00,8.744328302814031E+00,-2.871563909512151E+01,-2.735794435854212E+01,
 6.374000167846680E+01,-2.727808238862757E+01,-2.881124719824173E+01,-2.577403419365413E+01,3.244379150286940E+00,1.422832185031430E+01,1.910556992903165E+01,7.888990835473850E+00,1.055346970052628E+01,1.039536233646243E+01,1.050489028045293E+01,9.092308019223369E+00,7.643793627301870E+00,8.819418421198176E+00,1.137434816217304E+01,9.876152525323214E+00,9.882134455305746E+00,9.868362405230329E+00,1.141621888994016E+01,1.865478685718601E+01,3.213774603896344E+00,9.872968173275332E+00,9.877989714983979E+00,9.878910244791051E+00,9.882493491262084E+00,9.867970052361677E+00,9.871529545533157E+00,9.879719751396310E+00,9.878498589818795E+00,9.388391494642768E+00,-2.827713600631093E+01,-2.721035458475761E+01,
 1.274800033569336E+02,-2.731577402651819E+01,-2.871030370235596E+01,-2.553384468926648E+01,3.361893513380516E+00,1.394790217768513E+01,1.950090162218602E+01,8.492014783177472E+00,1.102822520446562E+01,1.078573754938137E+01,1.095819798435727E+01,9.143862685411774E+00,7.718908025512403E+00,8.889552630378139E+00,1.152968256118551E+01,9.880431359131082E+00,9.887163298983374E+00,9.873366130096233E+00,1.132563335624269E+01,1.915174647192233E+01,3.232901296328689E+00,9.878386116817316E+00,9.883632451316990E+00,9.882716875010056E+00,9.886569988717415E+00,9.873579203419069E+00,9.876980149988675E+00,9.883625179372032E+00,9.882302029678913E+00,9.772831681454461E+00,-2.793180749191026E+01,-2.711585831582748E+01,
 1.912200050354004E+02,-2.745636303130881E+01,-2.876480140945085E+01,-2.538614389920482E+01,3.612541617973458E+00,1.378241593673214E+01,1.961070842610348E+01,9.635275234080975E+00,1.157744863178399E+01,1.109883448877090E+01,1.148403562527968E+01,9.197611014140428E+00,7.794382156097063E+00,8.956286876427708E+00,1.168979629095823E+01,9.888440269860332E+00,9.896000495732071E+00,9.882426921060164E+00,1.123043712735216E+01,1.937975429481784E+01,3.153603872865943E+00,9.887923920758704E+00,9.893318791382496E+00,9.890027437818475E+00,9.894138351557929E+00,9.883471982880256E+00,9.886600087019270E+00,9.890829477019459E+00,9.889586092719373E+00,1.004515740978676E+01,-2.753808220725885E+01,-2.703861005160278E+01,
 2.549600067138672E+02,-2.770236003101988E+01,-2.896330032031703E+01,-2.533032459481053E+01,3.986724057387562E+00,1.358843455541282E+01,1.919506674777881E+01,1.123814580986165E+01,1.198741894650374E+01,1.109787014713362E+01,1.186688333880938E+01,9.259196437191683E+00,7.887151087061445E+00,9.027617718249417E+00,1.183440357689730E+01,9.900307261506034E+00,9.908678030266517E+00,9.895812087069999E+00,1.115656469921304E+01,1.908133753803398E+01,2.951075204707481E+00,9.901763112511230E+00,9.907144415565764E+00,9.900894076385129E+00,9.905173750405647E+00,9.897898628785505E+00,9.900592085331343E+00,9.901295651905160E+00,9.900403580925525E+00,9.955823176582731E+00,-2.725333375894600E+01,-2.704561802633502E+01,
 3.187000083923340E+02,-2.790603714363877E+01,-2.924818785867316E+01,-2.545157104349959E+01,4.435577439174738E+00,1.362884826606956E+01,1.850640443039800E+01,1.275410630459036E+01,1.215341223054839E+01,1.086748335293554E+01,1.202129270877711E+01,9.334305834599821E+00,8.010488186244531E+00,9.113098268915587E+00,1.194601711723361E+01,9.915332331045956E+00,9.924378110109483E+00,9.912692251849681E+00,1.109346543781705E+01,1.846377574283472E+01,2.693135160986827E+00,9.918824046596882E+00,9.924010660518670E+00,9.914727982207728E+00,9.919085391584609E+00,9.915789371804365E+00,9.917879115081270E+00,9.914451494655925E+00,9.914165289781883E+00,9.599509567972952E+00,-2.710445598192891E+01,-2.712925806065790E+01,
 3.824400100708008E+02,-2.760873595798840E+01,-2.929464531733197E+01,-2.551775169046088E+01,4.751045568330647E+00,1.410947646374495E+01,1.825028038312042E+01,1.319541325011409E+01,1.216276426833461E+01,1.080093349506904E+01,1.204575821698033E+01,9.420635234197363E+00,8.158231094414987E+00,9.213886309157214E+00,1.203693940891343E+01,9.931391746771595E+00,9.940672574846197E+00,9.929991288630836E+00,1.106686116988923E+01,1.815977417681822E+01,2.584160353289821E+00,9.935421184926048E+00,9.940438366271811E+00,9.930245573104639E+00,9.934608052892324E+00,9.933214006946660E+00,9.934678515917220E+00,9.929970958299327E+00,9.929701034812069E+00,9.433743712997938E+00,-2.702425813955426E+01,-2.715935141484780E+01,
 4.461800117492676E+02,-2.693366418388713E+01,-2.903403827860966E+01,-2.524192774748196E+01,4.943712220576482E+00,1.453428826755285E+01,1.821572572813100E+01,1.335398359876462E+01,1.218830954874523E+01,1.087902792847840E+01,1.208957633211465E+01,9.511694773096053E+00,8.313318632594720E+00,9.323583214386495E+00,1.211814380138975E+01,9.948519254566719E+00,9.957823149383758E+00,9.947691778901063E+00,1.108740239886952E+01,1.805009755945709E+01,2.564000618973368E+00,9.952130329431466E+00,9.957118814743971E+00,9.947328501210576E+00,9.951663440486865E+00,9.950504392633047E+00,9.951497677060519E+00,9.947606266877658E+00,9.946870160614704E+00,9.405336970452739E+00,-2.689402884638255E+01,-2.703601381757710E+01,
 5.099200134277344E+02,-2.593600983704305E+01,-2.845679369446018E+01,-2.463059089584440E+01,5.048318108252642E+00,1.494316422727245E+01,1.840073031606111E+01,1.342705099989868E+01,1.229375969788093E+01,1.116594332048089E+01,1.221551558940305E+01,9.604117359648207E+00,8.467191419459834E+00,9.437661248059563E+00,1.219799916968702E+01,9.967170317083783E+00,9.976339120404537E+00,9.966439376902136E+00,1.118741484156129E+01,1.815214414187582E+01,2.650983014140293E+00,9.969787420985377E+00,9.974826919877223E+00,9.966318447792636E+00,9.970613656120387E+00,9.968553121813436E+00,9.969211663412397E+00,9.967650427591861E+00,9.966014133404158E+00,9.555384063063018E+00,-2.662815659293248E+01,-2.664031313900361E+01,
 5.736600151062012E+02,-2.466855192456872E+01,-2.757402392225994E+01,-2.376292558614952E+01,5.079195498095926E+00,1.534932483005267E+01,1.886831284438772E+01,1.325655690195498E+01,1.249746120783273E+01,1.170029980738912E+01,1.244311491207522E+01,9.691371156004287E+00,8.607801229120566E+00,9.548321264855616E+00,1.228527248563643E+01,9.986603155876637E+00,9.995548095471262E+00,9.985580929069412E+00,1.136011776074465E+01,1.853387191211130E+01,2.885284685311489E+00,9.987702223322799E+00,9.992888633616136E+00,9.986439958131566E+00,9.990719645600105E+00,9.986741143076191E+00,9.987145856226322E+00,9.989396689778033E+00,9.986366324166307E+00,9.953584541835227E+00,-2.620412149460488E+01,-2.594267267086236E+01,
