ESATAN 2016 sp2;  MODEL MOVE_II_3_2_CASE_222;  TIME 17 December  2016  17:24:49
 5.099200134277344E+02,-3.351498677234840E+01,-3.495890979399131E+01,-3.207030637230407E+01,2.803688888570914E+00,1.493188424861969E+01,2.524341711738307E+01,-2.152766398282185E+00,1.525203288864238E+01,1.672259185497599E+01,1.536819717158230E+01,1.634489072407678E+01,1.611600873957085E+01,1.464701940753027E+01,2.266767124300649E+01,1.503938559831972E+01,1.508124845213649E+01,1.500531053999179E+01,1.163144145532048E+01,2.512426793118923E+01,-7.744036070625648E-01,1.503089323027305E+01,1.505864960838022E+01,1.504436498946372E+01,1.507283845203659E+01,1.500163851235236E+01,1.502139310628374E+01,1.500983674959202E+01,1.503460855404676E+01,1.722832665682094E+01,-3.643176736730660E+01,-3.550885749942835E+01,;;
 5.736600151062012E+02,-3.322175253221712E+01,-3.462832853119741E+01,-3.177883973814992E+01,2.888161552905075E+00,1.501116920202191E+01,2.533895925169887E+01,-2.097189042762201E+00,1.537106742997962E+01,1.685076458431010E+01,1.548785925610043E+01,1.637107400234810E+01,1.615480524918702E+01,1.468300249889437E+01,2.272111446415107E+01,1.504878660430633E+01,1.509076198508027E+01,1.501478084900042E+01,1.168091426742247E+01,2.521956744770009E+01,-6.906772321096604E-01,1.504020433468136E+01,1.506803643406699E+01,1.505385266091099E+01,1.508239395382910E+01,1.501107135911967E+01,1.503072171303679E+01,1.501970747919005E+01,1.504414739035327E+01,1.736168276772577E+01,-3.615449257976301E+01,-3.515674479723132E+01,;;
 6.374000167846680E+02,-3.295499221393392E+01,-3.432811283037571E+01,-3.151307648028847E+01,2.969920705934886E+00,1.509342467893089E+01,2.543428831559827E+01,-2.036850517505517E+00,1.548986199641483E+01,1.697820426017621E+01,1.560732596861230E+01,1.639790674982853E+01,1.619431464332066E+01,1.471941340713832E+01,2.277434675712878E+01,1.505883023942336E+01,1.510092070498584E+01,1.502489895572934E+01,1.172809051701137E+01,2.531441708602016E+01,-6.107938966033227E-01,1.505017163464242E+01,1.507807809627118E+01,1.506397129271505E+01,1.509257889448475E+01,1.502115561944879E+01,1.504070603365444E+01,1.503018261872524E+01,1.505431345663569E+01,1.749240897784987E+01,-3.587915491866409E+01,-3.481609922212560E+01,;;
 7.011400184631348E+02,-3.271658888694130E+01,-3.406010433227031E+01,-3.127439626558821E+01,3.049145047291140E+00,1.517730860870157E+01,2.552963426056921E+01,-1.973906797210833E+00,1.560816750769635E+01,1.710407570522138E+01,1.572635514194405E+01,1.642534640103107E+01,1.623441346904777E+01,1.475636594421900E+01,2.282740314908319E+01,1.506948464961880E+01,1.511169481293164E+01,1.503562792028319E+01,1.177309320921048E+01,2.540877389546106E+01,-5.351647401857862E-01,1.506076705276837E+01,1.508874777012189E+01,1.507468761984959E+01,1.510336149144939E+01,1.503185744087507E+01,1.505131699984228E+01,1.504123302686776E+01,1.506507382556792E+01,1.762012296620880E+01,-3.560706361344654E+01,-3.448929757384039E+01,;;
 7.648800201416016E+02,-3.250790002059611E+01,-3.382637615154167E+01,-3.106334588300299E+01,3.125556305918420E+00,1.526090077342615E+01,2.562470356481601E+01,-1.909223437362226E+00,1.572537110061173E+01,1.722760235860468E+01,1.584439086869602E+01,1.645332610954245E+01,1.627501059187842E+01,1.479382650411840E+01,2.288045699285198E+01,1.508072562032246E+01,1.512305900637988E+01,1.504695005585325E+01,1.181604139045622E+01,2.550271573545668E+01,-4.640943324321130E-01,1.507196768147750E+01,1.510002140425442E+01,1.508597784996808E+01,1.511471586880293E+01,1.504316168499296E+01,1.506253245569426E+01,1.505284008721646E+01,1.507640569191453E+01,1.774458373399421E+01,-3.533975562696823E+01,-3.417869840915780E+01,;;
 8.286200218200684E+02,-3.232939520893695E+01,-3.362859948691526E+01,-3.088139002614497E+01,3.198814725765300E+00,1.534473745707887E+01,2.571966268870382E+01,-1.842456939327451E+00,1.584127102912998E+01,1.734855848559102E+01,1.596117488229065E+01,1.648178671105250E+01,1.631597731998740E+01,1.483169336736033E+01,2.293351086637733E+01,1.509253701286189E+01,1.513499656714220E+01,1.505885555952131E+01,1.185708697186199E+01,2.559636969774007E+01,-3.979071361595172E-01,1.508375339461005E+01,1.511187817056821E+01,1.509782853368412E+01,1.512663024093708E+01,1.505505166666175E+01,1.507433343788512E+01,1.506498734910454E+01,1.508829514721463E+01,1.786566052141033E+01,-3.507863121601227E+01,-3.388629370457044E+01,;;
 8.923600234985352E+02,-3.218155756163465E+01,-3.346638120512618E+01,-3.073054845360203E+01,3.268109770841952E+00,1.543030971866456E+01,2.581472094478122E+01,-1.774650439855162E+00,1.595585609212586E+01,1.746687323303686E+01,1.607662719603738E+01,1.651066616592509E+01,1.635717820821397E+01,1.486983735666781E+01,2.298644703747134E+01,1.510490723410983E+01,1.514749437855912E+01,1.507132841128577E+01,1.189641604779941E+01,2.568980124458734E+01,-3.368765759776201E-01,1.509611121601772E+01,1.512430438822623E+01,1.511022933252198E+01,1.513909391631243E+01,1.506751838373083E+01,1.508670754364435E+01,1.507765980203141E+01,1.510073122726261E+01,1.798320754773766E+01,-3.482486260815190E+01,-3.361359415413361E+01,;;
 9.561000251770020E+02,-3.206123277507534E+01,-3.333938262929372E+01,-3.061001269246713E+01,3.333779419678353E+00,1.551937994487583E+01,2.591284880299481E+01,-1.703420409466010E+00,1.607572823032772E+01,1.759160718318184E+01,1.619826528521697E+01,1.654021189031978E+01,1.639887188224390E+01,1.490859335713041E+01,2.303976737507221E+01,1.511893405123185E+01,1.516115827643689E+01,1.508530279457740E+01,1.193708147997212E+01,2.579170699301873E+01,-2.764824505485017E-01,1.511034631047883E+01,1.513838676591252E+01,1.512449426968318E+01,1.515324395121614E+01,1.508169233296439E+01,1.510096961959754E+01,1.509199718602602E+01,1.511503873482554E+01,1.810741710968939E+01,-3.456467521343782E+01,-3.334715713946122E+01,;;
 1.019840026855469E+03,-3.191293119870076E+01,-3.323973922691569E+01,-3.046195660067036E+01,3.460014521818595E+00,1.574463008333512E+01,2.621400220697134E+01,-1.483583285625308E+00,1.643673772990971E+01,1.798094460411125E+01,1.656418370920987E+01,1.693921000005408E+01,1.693420013393597E+01,1.509238890635080E+01,2.311948568305140E+01,1.520422062766654E+01,1.524361151557969E+01,1.517358024571245E+01,1.205304619758786E+01,2.609339369298447E+01,-1.117712634418084E-01,1.519518441427979E+01,1.522120544692671E+01,1.521026324585803E+01,1.523723706011296E+01,1.517000179500973E+01,1.518649712631602E+01,1.518164475410138E+01,1.520154216831671E+01,1.847508855970629E+01,-3.397351334240975E+01,-3.280700063909409E+01,;;
 1.083580028533936E+03,-3.181204770685335E+01,-3.316611127119380E+01,-3.034044220527293E+01,3.670556703090570E+00,1.595943207866139E+01,2.647410824560510E+01,-1.287337365112762E+00,1.673870264086622E+01,1.830697889880172E+01,1.686994234573760E+01,1.772016652018041E+01,1.823741082100634E+01,1.546966935025427E+01,2.321391679994892E+01,1.529294740675059E+01,1.533052850982213E+01,1.526662450255026E+01,1.217307314435953E+01,2.635081847966289E+01,1.536305324649503E-02,1.528345577319176E+01,1.530808344124325E+01,1.529928042962953E+01,1.532481504096913E+01,1.526281757884741E+01,1.527566688771280E+01,1.527615962809313E+01,1.529161391172726E+01,1.877836329109875E+01,-3.350775203076482E+01,-3.244442820600278E+01,;;
 1.147320030212402E+03,-3.174849177688754E+01,-3.312016950157006E+01,-3.025185052812869E+01,3.936184532644385E+00,1.616686623919549E+01,2.671457984176802E+01,-1.102132867960837E+00,1.700835472652695E+01,1.859865622864848E+01,1.714246715681811E+01,1.845442176269926E+01,1.952639590676203E+01,1.594154296105215E+01,2.332287200199623E+01,1.538492607813625E+01,1.542099051897928E+01,1.536238816856298E+01,1.230340405566060E+01,2.658517599641895E+01,1.199078398917400E-01,1.537526842865003E+01,1.539865868797776E+01,1.539149242779516E+01,1.541585615866280E+01,1.535854439921608E+01,1.536831758409165E+01,1.537290927515932E+01,1.538474471442670E+01,1.904588563750564E+01,-3.311958261836477E+01,-3.218356715690597E+01,;;
 1.211060031890869E+03,-3.172570220735098E+01,-3.310363727535654E+01,-3.020351873081118E+01,4.221149895562847E+00,1.632450560763122E+01,2.688642990401841E+01,-9.681942327143610E-01,1.719521015076933E+01,1.880003574235043E+01,1.733114409671100E+01,1.907914109760942E+01,2.062908883377910E+01,1.643691849543266E+01,2.343735868414446E+01,1.547587650753580E+01,1.551081263477389E+01,1.545638691158499E+01,1.240950637548414E+01,2.675476647162973E+01,1.860536008534669E-01,1.546608913030320E+01,1.548849410252767E+01,1.548248791983350E+01,1.550593467484968E+01,1.545245537569481E+01,1.545979327178702E+01,1.546729981266149E+01,1.547642282304779E+01,1.923020304651488E+01,-3.285452559490174E+01,-3.202827953930697E+01,;;
 1.274800033569336E+03,-3.173474044940093E+01,-3.311615892229042E+01,-3.018689863482320E+01,4.519057869064985E+00,1.647872849801251E+01,2.705572281346095E+01,-8.386038906150055E-01,1.737332470590189E+01,1.899124254220969E+01,1.751075390399573E+01,1.963125095152164E+01,2.159651457555838E+01,1.694155856749628E+01,2.355680946542871E+01,1.556930212546750E+01,1.560353056194965E+01,1.555237864094184E+01,1.252017456368271E+01,2.692114012391705E+01,2.421738952619363E-01,1.555954292092324E+01,1.558126565076754E+01,1.557596751944624E+01,1.559878941894597E+01,1.554844037997146E+01,1.555377989463295E+01,1.556349862541864E+01,1.557044953150011E+01,1.940398014568136E+01,-3.261939060674576E+01,-3.191000708964064E+01,;;
 1.338540035247803E+03,-3.176649075154221E+01,-3.315581611532109E+01,-3.019671352872027E+01,4.771496876188893E+00,1.659150010105324E+01,2.716453700463288E+01,-7.577708298645811E-01,1.748144558454629E+01,1.910664263373587E+01,1.761975406145131E+01,2.004750392722334E+01,2.231588617233359E+01,1.736113454586745E+01,2.365950503523868E+01,1.565294778637854E+01,1.568628472065686E+01,1.563777732969698E+01,1.259350592864846E+01,2.702631583637235E+01,2.724659472096190E-01,1.564325356669074E+01,1.566423237939384E+01,1.565972053333042E+01,1.568193525424893E+01,1.563387755811321E+01,1.563790069732972E+01,1.564900205864958E+01,1.565459662688531E+01,1.950925364010489E+01,-3.247037965671232E+01,-3.184749200715047E+01,;;
 1.402280036926270E+03,-3.182535556740966E+01,-3.322169267519141E+01,-3.023382122489194E+01,5.004308847059184E+00,1.668002550302860E+01,2.725204555309865E+01,-6.963245224274499E-01,1.756473156951903E+01,1.919653447974808E+01,1.770383876021965E+01,2.040286729072271E+01,2.291939041445846E+01,1.774273782746043E+01,2.375505390565502E+01,1.573416078077560E+01,1.576706142002131E+01,1.572037819463029E+01,1.265492801885135E+01,2.711244540509675E+01,2.927157833080372E-01,1.572444830958999E+01,1.574502244033932E+01,1.574089779414418E+01,1.576274045394622E+01,1.571640307712576E+01,1.571937063320640E+01,1.573148036382408E+01,1.573604056165858E+01,1.959161300918911E+01,-3.235351471994880E+01,-3.180937091799052E+01,;;
 1.466020038604736E+03,-3.193260734893167E+01,-3.331367474331644E+01,-3.031245371266538E+01,5.252546090649867E+00,1.683200489927053E+01,2.744479867827510E+01,-5.621234426740904E-01,1.775599448227786E+01,1.940785538106666E+01,1.789777636123105E+01,2.071504577540569E+01,2.348490313788425E+01,1.813523791288499E+01,2.386598371480875E+01,1.576628404050562E+01,1.580393896686051E+01,1.575487412684117E+01,1.279148304390673E+01,2.731251467022708E+01,3.285821533465929E-01,1.575611147640962E+01,1.577960424859605E+01,1.577154700525960E+01,1.579543306495010E+01,1.574961588206863E+01,1.575084572953511E+01,1.576442673412157E+01,1.576668561103657E+01,1.977929588595996E+01,-3.216198440096376E+01,-3.177585767277849E+01,;;
 1.529760040283203E+03,-3.205008745902159E+01,-3.342969309059961E+01,-3.041876891452200E+01,5.437453689132990E+00,1.705093442595973E+01,2.769119473971552E+01,-3.916661341422865E-01,1.799298325668497E+01,1.966446721110265E+01,1.813704701269712E+01,2.047165504307663E+01,2.315261373392525E+01,1.833231922195767E+01,2.399226251376501E+01,1.574329461672385E+01,1.578266453052644E+01,1.573000150552462E+01,1.295496865083167E+01,2.755861567763102E+01,3.601142643757775E-01,1.573403458796872E+01,1.575840397598260E+01,1.574798007757145E+01,1.577297372139776E+01,1.572522473704831E+01,1.572842264094014E+01,1.573807359037872E+01,1.574261067000118E+01,2.000399744946708E+01,-3.197647972195644E+01,-3.178065726156776E+01,;;
 1.593500041961670E+03,-3.217163455325785E+01,-3.356113258001387E+01,-3.053307045727096E+01,5.529611378390200E+00,1.724133326941931E+01,2.789926118969735E+01,-2.519428033252731E-01,1.818777099706215E+01,1.987342818844677E+01,1.833337261562495E+01,2.009519309905837E+01,2.245526927938248E+01,1.835682777557473E+01,2.411521289506344E+01,1.572231051581493E+01,1.576332072284439E+01,1.570714569748780E+01,1.308161690266415E+01,2.776279284378121E+01,3.762650043224269E-01,1.571357578338723E+01,1.573896744867599E+01,1.572668244307518E+01,1.575278180393891E+01,1.570259301259128E+01,1.570752752056724E+01,1.571437968351137E+01,1.572078864273038E+01,2.018583343323403E+01,-3.185037643915969E+01,-3.181549526256975E+01,;;
 1.657240043640137E+03,-3.230533371006682E+01,-3.370288504800179E+01,-3.065808098040928E+01,5.559472715967156E+00,1.738903311361856E+01,2.806213873428349E+01,-1.466947484653149E-01,1.833883717158146E+01,2.003523438400270E+01,1.848574213283526E+01,1.976750437256790E+01,2.180866135706964E+01,1.829496085632906E+01,2.423068369504497E+01,1.570254023086446E+01,1.574491575458165E+01,1.568585927920100E+01,1.317652955151062E+01,2.792484507617329E+01,3.815100622975816E-01,1.569414845246213E+01,1.572044118783906E+01,1.570676670300279E+01,1.573378903497029E+01,1.568145685403345E+01,1.568773561662112E+01,1.569270744944408E+01,1.570047148200438E+01,2.032645442167769E+01,-3.176992892767597E+01,-3.186743162790730E+01,;;
 1.720980045318604E+03,-3.243382477465412E+01,-3.385401591341768E+01,-3.078789566803648E+01,5.549901476631883E+00,1.751143479885307E+01,2.819179178355281E+01,-6.528140445293264E-02,1.845593913749526E+01,2.015965626137331E+01,1.860360587672387E+01,1.951172214081909E+01,2.128628565329335E+01,1.819710426068079E+01,2.433013635248853E+01,1.568480795744638E+01,1.572827260160551E+01,1.566701912016641E+01,1.324677669708694E+01,2.805051749756195E+01,3.809208852886266E-01,1.567661609355717E+01,1.570363351116947E+01,1.568892368786566E+01,1.571665348093190E+01,1.566270105093050E+01,1.566992167110848E+01,1.567369095584476E+01,1.568233588489349E+01,2.043392549658550E+01,-3.171991547084169E+01,-3.192603099473948E+01,;;
 1.784720046997070E+03,-3.256267594056107E+01,-3.400988904711495E+01,-3.090907372946717E+01,5.521049769529420E+00,1.759126523114389E+01,2.827415345563561E+01,-1.638016910664028E-02,1.852867611982339E+01,2.023741509853232E+01,1.867700068459180E+01,1.931935841704337E+01,2.088438622063073E+01,1.809470174816939E+01,2.441034665593569E+01,1.566924004232436E+01,1.571350776417359E+01,1.565068062747031E+01,1.329108019058344E+01,2.813147127091669E+01,3.775985620714170E-01,1.566122470880832E+01,1.568877185912302E+01,1.567330546001871E+01,1.570155912272037E+01,1.564645944469005E+01,1.565433837885572E+01,1.565725917954677E+01,1.566651852841130E+01,2.050162956430564E+01,-3.169375295132333E+01,-3.198005012874287E+01,;;
 1.848460048675537E+03,-3.270471954540992E+01,-3.417206597087910E+01,-3.104449781199348E+01,5.478832154895001E+00,1.766931437687767E+01,2.835657008948010E+01,2.992407674407565E-02,1.859987206306266E+01,2.031421846694484E+01,1.874901601263510E+01,1.915117258039928E+01,2.052761822022834E+01,1.798472548016128E+01,2.448425812342275E+01,1.565405977878510E+01,1.569902923762964E+01,1.563485756802624E+01,1.333370131081628E+01,2.821250047211502E+01,3.718555996743382E-01,1.564619069554804E+01,1.567419953570920E+01,1.565808941835122E+01,1.568679647605169E+01,1.563072270539343E+01,1.563914358822636E+01,1.564138756620805E+01,1.565113761847241E+01,2.056837973573111E+01,-3.167677614641391E+01,-3.204530782918273E+01,;;
 1.912200050354004E+03,-3.285576811152012E+01,-3.434041890056574E+01,-3.118592235947794E+01,5.432462427757926E+00,1.774755721943050E+01,2.843936982256685E+01,7.300732192723582E-02,1.866977278086480E+01,2.039000931794894E+01,1.881982857623597E+01,1.900429204691919E+01,2.021291136633805E+01,1.787279152037046E+01,2.455209958835066E+01,1.563927996529781E+01,1.568486775762394E+01,1.561954876280946E+01,1.337463374504455E+01,2.829386949353234E+01,3.637783463137379E-01,1.563153954709282E+01,1.565995410902481E+01,1.564328332374668E+01,1.567238294476534E+01,1.561549763780324E+01,1.562435858616929E+01,1.562606076752474E+01,1.563619571836104E+01,2.063434872091403E+01,-3.166744061637367E+01,-3.212156523207222E+01,;;
 1.975940052032471E+03,-3.301376560559452E+01,-3.451465920555624E+01,-3.133639804127042E+01,5.381167866991829E+00,1.782474136244083E+01,2.852276219601782E+01,1.132194344799695E-01,1.873826301445471E+01,2.046536213284664E+01,1.888928809845029E+01,1.887613260323744E+01,1.993694369144266E+01,1.776293234202891E+01,2.461459588613993E+01,1.562493037787982E+01,1.567106391379333E+01,1.560477518943852E+01,1.341407685773793E+01,2.837574406718026E+01,3.534585345955074E-01,1.561731586509690E+01,1.564607811961259E+01,1.562891024129571E+01,1.565835258607379E+01,1.560081360564063E+01,1.561002712466991E+01,1.561128679198971E+01,1.562171302485000E+01,2.069966656493716E+01,-3.166588765608336E+01,-3.220767099617525E+01,;;
 2.039680053710938E+03,-3.317683640862239E+01,-3.469450012153667E+01,-3.149395594178309E+01,5.321576381233768E+00,1.790099378001637E+01,2.860673399376307E+01,1.512784211504026E-01,1.880575280502858E+01,2.054030876729392E+01,1.895781190195150E+01,1.876452495014594E+01,1.969613415165507E+01,1.765800349893317E+01,2.467269838449051E+01,1.561106463851416E+01,1.565768233399345E+01,1.559057655050517E+01,1.345234387690138E+01,2.845823320444438E+01,3.410605679894173E-01,1.560357363133896E+01,1.563263700509768E+01,1.561502358296701E+01,1.564476454714996E+01,1.558670674981343E+01,1.559619881400111E+01,1.559710147357843E+01,1.560773956649433E+01,2.076446348441391E+01,-3.167344489442835E+01,-3.230336763002713E+01,;;
 2.103420055389404E+03,-3.334375254511038E+01,-3.487954272647313E+01,-3.165395700575275E+01,5.259074807537332E+00,1.797502465543188E+01,2.869136339911392E+01,1.858016484829249E-01,1.887194767464494E+01,2.061526689390444E+01,1.902515321019408E+01,1.866757647777565E+01,1.948680732291299E+01,1.755985627272543E+01,2.472723286576315E+01,1.559772263747148E+01,1.564477348685414E+01,1.557698161605319E+01,1.348970248982058E+01,2.854140507574364E+01,3.267560806404992E-01,1.559035364401277E+01,1.561967955174869E+01,1.560166057064751E+01,1.563166330937887E+01,1.557320409148971E+01,1.558291111412284E+01,1.558352229533282E+01,1.559430817532533E+01,2.082884145901098E+01,-3.168979294714820E+01,-3.240814879783620E+01,;;
 2.167160057067871E+03,-3.351452750105628E+01,-3.506959280473063E+01,-3.181681881515779E+01,5.196285240130067E+00,1.804826749846871E+01,2.877685899103998E+01,2.164736774013197E-01,1.893699066119588E+01,2.068994040564407E+01,1.909139679756207E+01,1.858359945918717E+01,1.930545600557438E+01,1.746955400353414E+01,2.477884874444251E+01,1.558493882295079E+01,1.563237929912917E+01,1.556401593002962E+01,1.352640249265594E+01,2.862527394732133E+01,3.107216122158424E-01,1.557769460470615E+01,1.560724931472909E+01,1.558885350077582E+01,1.561908698641532E+01,1.556033395409111E+01,1.557020042087496E+01,1.557056496078623E+01,1.558144794112530E+01,2.089283068467554E+01,-3.171449907865574E+01,-3.252144859610915E+01,;;
 2.230900058746338E+03,-3.368867712374773E+01,-3.526397185365053E+01,-3.198299307876527E+01,5.134483118400318E+00,1.812127646545126E+01,2.886281314318455E+01,2.440251740068607E-01,1.900118380591161E+01,2.076424966095144E+01,1.915679492665517E+01,1.851110442632523E+01,1.914879101219398E+01,1.738761388919760E+01,2.482802466186227E+01,1.557274566461207E+01,1.562054107161543E+01,1.555170318963602E+01,1.356266711873319E+01,2.870976813330219E+01,2.931213062446341E-01,1.556563012169364E+01,1.559538432864443E+01,1.557663410438941E+01,1.560707296495448E+01,1.554812011734052E+01,1.555809831169532E+01,1.555825072724074E+01,1.556918807713810E+01,2.095635105433371E+01,-3.174726245326232E+01,-3.264296832900757E+01,;;
 2.294640060424805E+03,-3.386560348707157E+01,-3.546122131513702E+01,-3.215165053430435E+01,5.074506948387143E+00,1.819261593775025E+01,2.894923381104299E+01,2.675625174408592E-01,1.906429450583437E+01,2.083840141496071E+01,1.922120030195972E+01,1.844881896760885E+01,1.901383472794033E+01,1.731416214436353E+01,2.487529249871726E+01,1.556117053081547E+01,1.560929014504509E+01,1.554006084996532E+01,1.359870022606911E+01,2.879482154588693E+01,2.741049318326911E-01,1.555418672050077E+01,1.558411558541946E+01,1.556502965558519E+01,1.559565079035578E+01,1.553657834093737E+01,1.554662911898367E+01,1.554659776796815E+01,1.555755400250274E+01,2.101949317048582E+01,-3.178778450823659E+01,-3.277203342817337E+01,;;
