ESATAN 2016 sp2;  MODEL MOVE_II_3_1_CASE_112;  TIME 16 December  2016  02:30:17
 
TIME,T604,T654,T706,T1043,T3000,T3012,T5013,T5014,T13012,T14014,T20044,T22043,T24012,T26012,T28012,T29012,T30045,T41102,T70100,T73507,T80037,T80062,T80137,T80162,T80237,T80262,T80337,T80362,T81062,T82000,T82100,
 0.000000000000000E+00,-3.301671500389801E+01,-3.500583769893411E+01,-3.120163265578222E+01,9.667846634948987E+00,2.619386466873607E+01,3.715217894975128E+01,4.551014600991228E+00,2.289745882962416E+01,2.427430591764416E+01,2.294427856331162E+01,2.500917326402685E+01,2.397772010542004E+01,2.332045213217555E+01,3.180692868803267E+01,2.402528833107103E+01,2.407207379003706E+01,2.398975072314160E+01,2.062153012586853E+01,3.660996600623277E+01,5.547737914200938E+00,2.401828237078304E+01,2.404868286281638E+01,2.403024077932446E+01,2.406184484490048E+01,2.398757480668542E+01,2.400825346426490E+01,2.399376583348311E+01,2.401974671487828E+01,2.434049978960338E+01,-3.516498008224001E+01,-3.500104368351322E+01,
 6.374000167846680E+01,-3.258767554910690E+01,-3.452982133749709E+01,-3.078754768652544E+01,9.758201972880880E+00,2.628816814053017E+01,3.730013922058640E+01,4.579529668862222E+00,2.304037924383625E+01,2.443241585096092E+01,2.308751654397082E+01,2.504302128332164E+01,2.402276577583426E+01,2.336634514759628E+01,3.188394544993070E+01,2.403932553076282E+01,2.408629514980436E+01,2.400386489463004E+01,2.071986538668825E+01,3.675822519244584E+01,5.645711501229762E+00,2.403217307393433E+01,2.406270222174589E+01,2.404444551697294E+01,2.407616627514766E+01,2.400165477280482E+01,2.402217213004640E+01,2.400861934746356E+01,2.403403928271562E+01,2.451469174238731E+01,-3.491457667008953E+01,-3.463305303959007E+01,
 1.274800033569336E+02,-3.216231972560173E+01,-3.405768640688720E+01,-3.037806170323510E+01,9.849146851511254E+00,2.638371087621973E+01,3.744416332480946E+01,4.613282369849017E+00,2.318434000631227E+01,2.459076902489602E+01,2.323177930986905E+01,2.507827863410854E+01,2.406995429367747E+01,2.341389899717486E+01,3.196108156654500E+01,2.405448659027255E+01,2.410163016099169E+01,2.401910871299849E+01,2.081612850559191E+01,3.690430171341533E+01,5.745853808396470E+00,2.404719019939000E+01,2.407784594459211E+01,2.405976760535829E+01,2.409159931532787E+01,2.401685856405496E+01,2.403721404525214E+01,2.402457418285220E+01,2.404944487592346E+01,2.468957320323805E+01,-3.465665837534947E+01,-3.425748376874056E+01,
 1.912200050354004E+02,-3.174567776458980E+01,-3.359396932539052E+01,-2.997584962043189E+01,9.945936285255559E+00,2.647987880499426E+01,3.758673190007725E+01,4.653162180236570E+00,2.333058641590080E+01,2.475037116363598E+01,2.337834301833516E+01,2.511484137744176E+01,2.411902533820377E+01,2.346304198700844E+01,3.203813096506328E+01,2.407072814740559E+01,2.411804188691280E+01,2.403543491573133E+01,2.091017521030091E+01,3.704839421485381E+01,5.847591366273122E+00,2.406329252161745E+01,2.409407182017699E+01,2.407616203750461E+01,2.410809622594747E+01,2.403314460828113E+01,2.405334092168362E+01,2.404158570769328E+01,2.406592059753145E+01,2.486465626384143E+01,-3.439073003844466E+01,-3.387639769580647E+01,
 2.549600067138672E+02,-3.134132043936863E+01,-3.314213239589236E+01,-2.958345844539502E+01,1.004485091260054E+01,2.657877755542289E+01,3.772751355145858E+01,4.699367976182005E+00,2.347848473983562E+01,2.491099606054998E+01,2.352664130151599E+01,2.515264254674321E+01,2.416985576079955E+01,2.351363370186098E+01,3.211508921998964E+01,2.408802154490855E+01,2.413550482821991E+01,2.405281752798391E+01,2.100178032380149E+01,3.719060862463934E+01,5.950216123342152E+00,2.408045417369140E+01,2.411135371336326E+01,2.409359943996201E+01,2.412563844219959E+01,2.405048763693244E+01,2.407052714200016E+01,2.405961215576773E+01,2.408343597807555E+01,2.503943306603473E+01,-3.411789293311338E+01,-3.349209690316213E+01,
 3.187000083923340E+02,-3.095247939493641E+01,-3.270545581119976E+01,-2.920406053144132E+01,1.014497059202943E+01,2.668049078536516E+01,3.786669810962536E+01,4.750253538172118E+00,2.362774566655825E+01,2.507227372789784E+01,2.367635983767419E+01,2.519162243432170E+01,2.422226518124392E+01,2.356545924546294E+01,3.219195071483421E+01,2.410633380702411E+01,2.415398881739145E+01,2.407122260061711E+01,2.109083850933409E+01,3.733106831005775E+01,6.052647354245237E+00,2.409864555802334E+01,2.412966287354301E+01,2.411204571143703E+01,2.414419231373321E+01,2.406885678374057E+01,2.408874267415554E+01,2.407861902411535E+01,2.410195531751866E+01,2.521346365235974E+01,-3.383952735551993E+01,-3.310706463411985E+01,
 3.824400100708008E+02,-3.058164129338127E+01,-3.228874693794057E+01,-2.883998893962639E+01,1.024560396699965E+01,2.678436242258079E+01,3.800497620636973E+01,4.806743254955694E+00,2.377837292658027E+01,2.523400468014573E+01,2.382742985902192E+01,2.523165475340899E+01,2.427612072704817E+01,2.361821429118325E+01,3.226873390378965E+01,2.412563521459380E+01,2.417346389943507E+01,2.409061919356470E+01,2.117722958036502E+01,3.746988457152661E+01,6.154022047520200E+00,2.411783681260429E+01,2.414897011498664E+01,2.413147128713036E+01,2.416372684701969E+01,2.408822071584684E+01,2.410795734680811E+01,2.409857944849083E+01,2.412144940834573E+01,2.538630658956995E+01,-3.355735031075309E+01,-3.272415426098171E+01,
 4.461800117492676E+02,-3.023226326242974E+01,-3.189534645514613E+01,-2.849241833562572E+01,1.035120338364689E+01,2.688972909034755E+01,3.814212324880004E+01,4.867430274260784E+00,2.392983812961037E+01,2.539573432196806E+01,2.397947408414405E+01,2.527261262610728E+01,2.433118848539408E+01,2.367199455378000E+01,3.234537293168084E+01,2.414589120522833E+01,2.419389700937455E+01,2.411097408169364E+01,2.126078599986374E+01,3.760722037419495E+01,6.253715234736582E+00,2.413799147479950E+01,2.416924249955696E+01,2.415184052246870E+01,2.418420521674261E+01,2.410854310348543E+01,2.412813409661680E+01,2.411944502615505E+01,2.414188195674922E+01,2.555730399289582E+01,-3.327150057944841E+01,-3.234607210958270E+01,
 5.099200134277344E+02,-2.990634320609218E+01,-3.152785499730257E+01,-2.816821971057478E+01,1.045829941540281E+01,2.699627589084639E+01,3.827795975278456E+01,4.931506740403123E+00,2.408146122318903E+01,2.555752595665453E+01,2.413174084845226E+01,2.531452983026460E+01,2.438729392423404E+01,2.372674618183415E+01,3.242190987962551E+01,2.416706849074708E+01,2.421525000406198E+01,2.413225646444054E+01,2.134143326902522E+01,3.774321778132361E+01,6.351021115204480E+00,2.415908174227647E+01,2.419044297690084E+01,2.417312094157672E+01,2.420559108301917E+01,2.412979992041282E+01,2.414924756342700E+01,2.414120900237666E+01,2.416322408790495E+01,2.572593205553749E+01,-3.298368647228838E+01,-3.197478104077858E+01,
 5.736600151062012E+02,-2.960525286927770E+01,-3.118914381096784E+01,-2.786823111567708E+01,1.056047018497241E+01,2.710478333804069E+01,3.841278001378550E+01,4.998699038664417E+00,2.423241398422542E+01,2.571890352642399E+01,2.428346845453951E+01,2.535741084050203E+01,2.444445774720564E+01,2.378218602970211E+01,3.249840658626035E+01,2.418915285245759E+01,2.423750839228039E+01,2.415445133752635E+01,2.141920419138754E+01,3.787812661867695E+01,6.445117004482566E+00,2.418109078785958E+01,2.421255852581369E+01,2.419529912745571E+01,2.422787032386550E+01,2.415197357128307E+01,2.417128000655557E+01,2.416385504748976E+01,2.418546274617331E+01,2.589195717633752E+01,-3.269679128719601E+01,-3.161296269811183E+01,
