ESATAN 2016 sp2;  MODEL MOVE_II_3_2_CASE_203;  TIME 16 December  2016  10:04:51
 
TIME,T604,T654,T706,T1043,T3000,T3012,T5013,T5014,T13012,T14014,T20044,T22043,T24012,T26012,T28012,T29012,T30045,T41102,T70100,T73507,T80037,T80062,T80137,T80162,T80237,T80262,T80337,T80362,T81062,T82000,T82100,
 0.000000000000000E+00,-3.397975942357716E+01,-3.478934487359168E+01,-3.284676658969119E+01,-8.613487546642194E+00,-8.813050534373221E-01,2.428881126069123E+00,-3.310763612841661E+00,-1.128189575578105E+00,-1.068135526257031E+00,-1.077929958036884E+00,-4.086625538503681E+00,-5.186223608860193E+00,-4.347506253610150E+00,-2.065057103855327E+00,-3.336521517817998E+00,-3.331619047372567E+00,-3.342124864594433E+00,-2.822803071648545E+00,2.373379736028257E+00,-9.019410678006617E+00,-3.338018598616192E+00,-3.334330450799964E+00,-3.335481707918571E+00,-3.332689058266443E+00,-3.342109028458900E+00,-3.339143402514694E+00,-3.337631002842982E+00,-3.336199816647902E+00,-1.897902728071979E+00,-3.388483733624577E+01,-3.328374049133755E+01,
 6.374000167846680E+01,-3.310058752099759E+01,-3.454186117801256E+01,-3.108008333274491E+01,-8.476890938649056E+00,-1.845286660823765E+00,2.591118298712410E+00,-3.381373558711670E+00,-9.422186718841215E-01,-7.589140144661576E-01,-9.025348935390829E-01,-4.040814889733262E+00,-5.123821182309942E+00,-4.287727876754327E+00,-1.998295142295038E+00,-3.335841771453855E+00,-3.330905599031834E+00,-3.342385797695777E+00,-2.569304032223231E+00,2.642937402017948E+00,-8.617917975200330E+00,-3.339261119074543E+00,-3.335059746541779E+00,-3.332925719826403E+00,-3.328699427220602E+00,-3.343383350263637E+00,-3.340490799349295E+00,-3.332566688004419E+00,-3.333543817933175E+00,-1.599656801873174E+00,-3.350698856705356E+01,-3.320114961740479E+01,
 1.274800033569336E+02,-3.243498454565697E+01,-3.428575692410880E+01,-3.100476493261190E+01,-8.153546759852224E+00,-1.915767289348087E+00,2.371008894417066E+00,-3.609205366288833E+00,-1.152715891351992E+00,-8.791985724804777E-01,-1.103289247628841E+00,-3.985549238313076E+00,-5.044254561511024E+00,-4.217201501696255E+00,-1.946652408880641E+00,-3.329516100743100E+00,-3.325057654820705E+00,-3.335294236585397E+00,-2.257466018567759E+00,2.424513982625735E+00,-8.248679980774943E+00,-3.332249185246698E+00,-3.328627747162660E+00,-3.326769808007566E+00,-3.323861798956892E+00,-3.335417588486857E+00,-3.333218481731663E+00,-3.325149739969948E+00,-3.326983609916370E+00,-1.607057962442540E+00,-3.322096269800615E+01,-3.302860079202273E+01,
 1.912200050354004E+02,-3.192676628896633E+01,-3.382963183781523E+01,-3.100023198676257E+01,-8.026301320780213E+00,-8.808070214371047E-01,3.058536724659886E+00,-3.835804299875846E+00,-8.616912843118482E-01,-4.522748386876710E-01,-8.068289366149578E-01,-3.932065385138123E+00,-4.967033904518237E+00,-4.146272183407496E+00,-1.893719791086519E+00,-3.322695967199846E+00,-3.318204297215646E+00,-3.327150711319378E+00,-2.173977801334976E+00,2.976070442063677E+00,-8.052421188875357E+00,-3.324677606225804E+00,-3.321331360229039E+00,-3.320940430994299E+00,-3.318398107716531E+00,-3.327099409012188E+00,-3.325421200332910E+00,-3.319294395998183E+00,-3.321049229179295E+00,-1.100838952490781E+00,-3.279607284874059E+01,-3.259318290190844E+01,
 2.549600067138672E+02,-3.192952261500345E+01,-3.335171108830546E+01,-3.038520615340942E+01,-7.768884105850733E+00,-1.917540937481423E+00,2.863851453109237E+00,-2.348307902082383E+00,-2.367745223078689E-01,-1.954653475648585E-01,-2.422957307060759E-01,-3.885611407254725E+00,-4.897518910176161E+00,-4.077517515032667E+00,-1.819018567102646E+00,-3.315193352614237E+00,-3.310586053758269E+00,-3.320890488456633E+00,-2.232222544047730E+00,2.926349206745708E+00,-7.892292702643966E+00,-3.319149079909873E+00,-3.315173707063990E+00,-3.311817435544908E+00,-3.307885322837979E+00,-3.321809842722864E+00,-3.320056065348335E+00,-3.308743294386527E+00,-3.311899903360397E+00,-1.021821310477029E+00,-3.245698528128656E+01,-3.217822201152701E+01,
 3.187000083923340E+02,-3.194084457648635E+01,-3.331565873636340E+01,-3.065347289950451E+01,-7.398070679190723E+00,-7.630973816708080E-01,2.800585108645828E+00,-2.559981223204727E+00,-5.565514448817083E-01,-2.964070118592942E-01,-5.015537949047146E-01,-3.838176455966096E+00,-4.813864990095143E+00,-4.009292648292182E+00,-1.768518409421914E+00,-3.306219789702842E+00,-3.301704899533453E+00,-3.311470010618776E+00,-2.299161999795816E+00,2.753086596935892E+00,-7.848181997212425E+00,-3.310097346955167E+00,-3.306234594112108E+00,-3.303261382283568E+00,-3.300373696100569E+00,-3.312433076586962E+00,-3.310923187539067E+00,-3.300250664726933E+00,-3.303237372902381E+00,-1.109407703146821E+00,-3.224415734666949E+01,-3.187793281497408E+01,
 3.824400100708008E+02,-3.134192227965107E+01,-3.319767778454527E+01,-3.053879576275409E+01,-7.304909194957213E+00,-2.171651706205174E-01,3.499442904642525E+00,-2.481846467974136E+00,-1.681168370237140E-01,1.987021619741682E-01,-1.176993783729335E-01,-3.781829913867849E+00,-4.711805495952662E+00,-3.939317917892053E+00,-1.696371138987634E+00,-3.297767980268890E+00,-3.293169358849529E+00,-3.302028875936957E+00,-2.185297665995417E+00,3.401522836468985E+00,-7.826208875665759E+00,-3.300927396081438E+00,-3.297198979153725E+00,-3.295300332955614E+00,-3.292772796343175E+00,-3.302914565604647E+00,-3.301650002963301E+00,-3.290803079057551E+00,-3.295001910892270E+00,-6.703148175514314E-01,-3.181646218111498E+01,-3.149205694212170E+01,
 4.461800117492676E+02,-3.211676770887551E+01,-3.305143340838445E+01,-3.086249757971084E+01,-7.502335373479602E+00,-1.450825511756674E+00,3.255745532915375E+00,-2.666259961194239E+00,-2.770911644163651E-01,1.231782912171520E-01,-2.303118081044298E-01,-3.725695793269795E+00,-4.628298400159433E+00,-3.868998842160504E+00,-1.603976009683206E+00,-3.286476635031535E+00,-3.281900203900878E+00,-3.290872136141467E+00,-1.794127918141377E+00,3.298489856392006E+00,-7.649931096691150E+00,-3.290466981653190E+00,-3.286517774954203E+00,-3.283397103276271E+00,-3.280743966197807E+00,-3.292127836695349E+00,-3.291188694527789E+00,-3.277668501443718E+00,-3.282916504295338E+00,-6.755935920231627E-01,-3.143942353331620E+01,-3.145640910243997E+01,
 5.099200134277344E+02,-3.248836374276016E+01,-3.328012799995376E+01,-3.141963406650220E+01,-7.644234813187429E+00,-5.892084681243223E-01,3.375865532129976E+00,-2.937205234863361E+00,-3.801913042014142E-01,6.087769138034953E-02,-3.216090555390092E-01,-3.672273690717467E+00,-4.565955387039255E+00,-3.796836564646478E+00,-1.534921528736578E+00,-3.271721212320097E+00,-3.267430011056260E+00,-3.275133456298898E+00,-1.587049051572037E+00,3.325878218839672E+00,-7.475793322710966E+00,-3.275183730337838E+00,-3.271781986566532E+00,-3.268638189573384E+00,-3.266215390714430E+00,-3.275491502274637E+00,-3.275554422875687E+00,-3.261886055216904E+00,-3.267948361378660E+00,-6.439491398648357E-01,-3.141122603261791E+01,-3.178922683272869E+01,
 5.736600151062012E+02,-3.098429218432125E+01,-3.292303423928340E+01,-3.049920620148425E+01,-7.567341007129264E+00,-5.130500224177083E-01,3.879088715681573E+00,-2.992482839491171E+00,1.696605912271034E-02,5.115461845261270E-01,7.188461402152638E-02,-3.620384911482446E+00,-4.512187599274956E+00,-3.724510967185132E+00,-1.447491006373607E+00,-3.255552393900098E+00,-3.251170983797764E+00,-3.258217886226873E+00,-1.645568041071178E+00,3.818026956178649E+00,-7.283107824629222E+00,-3.258475013015207E+00,-3.255278677626106E+00,-3.252872258325444E+00,-3.250500053462245E+00,-3.258286246483917E+00,-3.258650167180773E+00,-3.245932179651625E+00,-3.252109300747503E+00,-2.931145780655344E-01,-3.132779933667458E+01,-3.174806945003194E+01,
 6.374000167846680E+02,-3.140742890073545E+01,-3.261138911751185E+01,-2.997189731327509E+01,-7.504548901431231E+00,-1.009717044120355E+00,3.600362698955767E+00,-1.524917288598054E+00,6.457398184400821E-01,5.118178871668467E-01,6.274432315358546E-01,-3.566940830311526E+00,-4.455641790803236E+00,-3.653948224951355E+00,-1.361052873084595E+00,-3.239106380217398E+00,-3.234298471050876E+00,-3.241859481811210E+00,-1.762266591559266E+00,3.641322110421153E+00,-7.366350511264359E+00,-3.241850538181696E+00,-3.238237616660299E+00,-3.236560017862401E+00,-3.234068970866325E+00,-3.242032334021209E+00,-3.242193262798502E+00,-3.229882157660471E+00,-3.235839834680133E+00,-4.010649435901572E-01,-3.103738931288249E+01,-3.124130190546601E+01,
 7.011400184631348E+02,-3.211530135345133E+01,-3.285579791143435E+01,-3.107277272291677E+01,-7.550252015847610E+00,3.716598075377310E-01,3.966981730348258E+00,-1.727383492207542E+00,5.294313830446465E-01,7.028377984822417E-01,5.869396452739789E-01,-3.510682106368403E+00,-4.393712669758764E+00,-3.585903894851874E+00,-1.292325197849707E+00,-3.222974914341980E+00,-3.217789474545129E+00,-3.225471000496098E+00,-1.859379538265529E+00,3.879724542978876E+00,-7.420544206725127E+00,-3.225509278855638E+00,-3.221821489250118E+00,-3.220746381236161E+00,-3.217969768508075E+00,-3.225757102708509E+00,-3.225863349999972E+00,-3.214918975873574E+00,-3.220208636112559E+00,-2.789823452279616E-01,-3.094032105895258E+01,-3.121679647383421E+01,
 7.648800201416016E+02,-3.181216933791588E+01,-3.298388386466487E+01,-3.090702702701812E+01,-7.527061833497852E+00,1.485286810493059E-01,4.399994569091431E+00,-1.836509453242634E+00,6.852073919785159E-01,9.800567779873599E-01,7.407484169211274E-01,-3.455007378534649E+00,-4.325386284109586E+00,-3.521612109940079E+00,-1.199179019217258E+00,-3.206138203412021E+00,-3.201082647139686E+00,-3.209250160957798E+00,-1.694700346207737E+00,4.329679171390431E+00,-7.153772983273041E+00,-3.210156962181990E+00,-3.206090857786779E+00,-3.202492472449704E+00,-3.199484493188594E+00,-3.210382127313301E+00,-3.210564070340145E+00,-3.193865010951201E+00,-3.201660992201549E+00,1.491863160103345E-02,-3.083889855837405E+01,-3.123659744592698E+01,
 8.286200218200684E+02,-3.175460181038197E+01,-3.319557448189547E+01,-2.979617537208402E+01,-7.069206905293142E+00,-5.893866279553950E-01,4.178352743045515E+00,-2.150961657251695E+00,4.435185131107605E-01,8.353429030263803E-01,5.044961946496972E-01,-3.393636124581031E+00,-4.242940467025941E+00,-3.452465636894098E+00,-1.109410684171607E+00,-3.183627560585008E+00,-3.178348613721889E+00,-3.186136913672539E+00,-1.313155379735631E+00,4.204216966971198E+00,-6.911965644010997E+00,-3.186738468769104E+00,-3.182591936267054E+00,-3.180315369570480E+00,-3.177489635653072E+00,-3.186785171367828E+00,-3.187127153692659E+00,-3.171313433697630E+00,-3.179314145246102E+00,-7.414194359221503E-02,-3.077217930016884E+01,-3.140686703191803E+01,
 8.923600234985352E+02,-3.215152476943585E+01,-3.333280260792831E+01,-3.077993261481279E+01,-6.854494943697135E+00,5.772751109176447E-01,4.737216770441056E+00,-2.271311283998029E+00,6.427812956386584E-01,1.066534269957286E+00,7.034500160568894E-01,-3.327326608752537E+00,-4.150614247418590E+00,-3.374913440018089E+00,-1.025691487286662E+00,-3.159356098976097E+00,-3.154050935044408E+00,-3.160675201075815E+00,-1.180753535500031E+00,4.622967357710474E+00,-6.887834237864484E+00,-3.161690403042672E+00,-3.158060992810207E+00,-3.156859388471269E+00,-3.154219144519907E+00,-3.160713610665239E+00,-3.161790140954625E+00,-3.148064540229214E+00,-3.155840757872846E+00,1.807240840741844E-01,-3.079766431758590E+01,-3.164429120618746E+01,
 9.561000251770020E+02,-3.194948435740117E+01,-3.329085523651795E+01,-3.109312486568111E+01,-6.767203404687142E+00,-1.870537277442967E-01,4.947223971470316E+00,-1.563638820739258E+00,8.689584915786961E-01,1.391879739365158E+00,9.294184734865031E-01,-3.272436709591425E+00,-4.085336389999016E+00,-3.301566609363828E+00,-9.189856945062117E-01,-3.136311755537494E+00,-3.131102285969089E+00,-3.138299808707502E+00,-1.223159687667800E+00,4.942187192754371E+00,-6.710216422351339E+00,-3.140038870243792E+00,-3.136117283413225E+00,-3.132881750067104E+00,-3.130022117822709E+00,-3.138950374359277E+00,-3.140150991240215E+00,-3.122764657211952E+00,-3.131746939622091E+00,3.832219699942399E-01,-3.089834241837031E+01,-3.173811812483370E+01,
 1.019840026855469E+03,-3.179138211061973E+01,-3.337323130022420E+01,-3.069562339009424E+01,-6.166151235681599E+00,2.033599731374830E-02,4.781421898426112E+00,-7.268174135333001E-01,7.640279741617976E-01,1.317470267042455E+00,8.254450351183960E-01,-3.209602510552720E+00,-3.995486655781375E+00,-3.225533829255035E+00,-8.307618749317753E-01,-3.111470100225296E+00,-3.106004687404519E+00,-3.112885823924937E+00,-1.290074249078175E+00,4.771827640453219E+00,-6.562592041655599E+00,-3.114482034695778E+00,-3.110726442564259E+00,-3.108367283786554E+00,-3.105441715388063E+00,-3.113262872818368E+00,-3.114538509467272E+00,-3.098406987565662E+00,-3.107196214298368E+00,2.804647270802453E-01,-3.091276802558105E+01,-3.154035835757340E+01,
 1.083580028533936E+03,-3.208078108572906E+01,-3.349161545315520E+01,-3.101250501283403E+01,-6.069217704855013E+00,1.200170499101685E+00,5.405442737427898E+00,-8.863284303752735E-01,1.164118001870712E+00,1.646925581541277E+00,1.218369094279948E+00,-3.139881953870937E+00,-3.887134823413587E+00,-3.148294842975429E+00,-7.446610388023642E-01,-3.086814150205361E+00,-3.080914580356310E+00,-3.087707451175319E+00,-1.349951095828946E+00,5.276833345458507E+00,-6.630668278843658E+00,-3.089287139999605E+00,-3.085366098171945E+00,-3.084399947369581E+00,-3.081406416652426E+00,-3.088034908490104E+00,-3.089337803907719E+00,-3.075294736978865E+00,-3.083365613567253E+00,5.926073799179710E-01,-3.084743255464701E+01,-3.155252786984199E+01,
 1.147320030212402E+03,-3.275996906635448E+01,-3.369686480682597E+01,-3.033747273332670E+01,-6.150968194749105E+00,3.712333073072737E-01,5.537445817812305E+00,-1.264932723816313E+00,1.198739379397155E+00,1.737339045059011E+00,1.261661067023725E+00,-3.081527679487500E+00,-3.800963632619105E+00,-3.076122059310304E+00,-6.335174577882070E-01,-3.060558657075211E+00,-3.054511632917136E+00,-3.062550283474513E+00,-1.076239792289457E+00,5.509622660662106E+00,-6.472931075290183E+00,-3.064889266780711E+00,-3.060423339453615E+00,-3.056220409357127E+00,-3.051570607822918E+00,-3.063633414489657E+00,-3.065046050047236E+00,-3.044946320872807E+00,-3.055150543133207E+00,7.526589174645723E-01,-3.083989848713443E+01,-3.187752101538411E+01,
 1.211060031890869E+03,-3.278770286144312E+01,-3.410873616009660E+01,-3.116380640325973E+01,-6.084660525257700E+00,5.156180498996629E-01,5.454254988295922E+00,-1.543806366091346E+00,1.056075466879658E+00,1.602815659057543E+00,1.122241871014094E+00,-3.021022066733503E+00,-3.718713683996094E+00,-3.001904012329494E+00,-5.402240456788752E-01,-3.030728184059513E+00,-3.025137384968355E+00,-3.031783005941729E+00,-7.999639941212485E-01,5.401998424362135E+00,-6.344387739851345E+00,-3.034068043710992E+00,-3.030293986660726E+00,-3.026730593752907E+00,-3.023568299851779E+00,-3.031724121038504E+00,-3.033898625579400E+00,-3.014447452207561E+00,-3.025257836999157E+00,6.927585349558339E-01,-3.092941934662399E+01,-3.215111042694562E+01,
 1.274800033569336E+03,-3.253499181723022E+01,-3.418541165053340E+01,-3.148546404849970E+01,-6.271863379994643E+00,1.211898243516073E+00,6.051734575594220E+00,-1.540003963182857E+00,1.473456370343073E+00,1.970938511190770E+00,1.532290555901836E+00,-2.959570530650030E+00,-3.653499289717947E+00,-2.927834687084779E+00,-4.469450707935614E-01,-2.999498774499324E+00,-2.993617290223888E+00,-2.999127614818080E+00,-7.912562066998347E-01,5.935024626131667E+00,-6.473260957103211E+00,-3.001650295555358E+00,-2.998053809249239E+00,-2.996839763973266E+00,-2.993978775523414E+00,-2.998702843889327E+00,-3.001288846611808E+00,-2.985237161362102E+00,-2.995379385425033E+00,1.009989207094772E+00,-3.103827132978461E+01,-3.228716474910958E+01,
