ESATAN 2016 sp2;  MODEL MOVE_II_3_1_CASE_162;  TIME 16 December  2016  13:51:08
 
TIME,T604,T654,T706,T1043,T3000,T3012,T5013,T5014,T13012,T14014,T20044,T22043,T24012,T26012,T28012,T29012,T30045,T41102,T70100,T73507,T80037,T80062,T80137,T80162,T80237,T80262,T80337,T80362,T81062,T82000,T82100,
 0.000000000000000E+00,-2.687342469757750E+01,-2.893919684710295E+01,-2.478792883600799E+01,1.814390646065914E+01,3.491263713994322E+01,4.587853204816335E+01,1.422148593219802E+01,3.081218308445924E+01,3.152711407991278E+01,3.081975349402173E+01,3.480494255028741E+01,3.287278523506419E+01,3.281024566207793E+01,4.136262379913361E+01,3.531590177023998E+01,3.536366178248986E+01,3.526345483680790E+01,2.964128043962517E+01,4.536855114586641E+01,1.527518464607680E+01,3.530571713874915E+01,3.533856019652957E+01,3.532003029704634E+01,3.535332659136836E+01,3.525836550660921E+01,3.529206528303715E+01,3.525947114993659E+01,3.530536955947542E+01,3.163905453772937E+01,-2.836116894713627E+01,-2.859218017183189E+01,
 6.374000167846680E+01,-2.649553713631084E+01,-2.851505088293650E+01,-2.442600103720628E+01,1.820080775519119E+01,3.497847577041538E+01,4.599818991801362E+01,1.423053550340673E+01,3.092879993082116E+01,3.166049672753251E+01,3.093678636377210E+01,3.480135516416116E+01,3.288536440659555E+01,3.282171838491463E+01,4.140399113212955E+01,3.528203748548401E+01,3.532998573162887E+01,3.522979690629161E+01,2.971075248156547E+01,4.548892288127094E+01,1.535315746868162E+01,3.527172599298333E+01,3.530469782690403E+01,3.528635280155270E+01,3.531977444408476E+01,3.522468944931798E+01,3.525811695927643E+01,3.522664379300959E+01,3.527180071593829E+01,3.178875568950956E+01,-2.816054306750208E+01,-2.827639123729520E+01,
 1.274800033569336E+02,-2.612121328962056E+01,-2.809447123238999E+01,-2.406827143634314E+01,1.825866525163199E+01,3.504575457703557E+01,4.611432608562961E+01,1.424501086807384E+01,3.104676965057082E+01,3.179435307780567E+01,3.105514545924461E+01,3.479955399823915E+01,3.290043778515620E+01,3.283520217726399E+01,4.144572860490737E+01,3.524972248570417E+01,3.529787897089189E+01,3.519768645097739E+01,2.977828928676859E+01,4.560713266177326E+01,1.543322736260433E+01,3.523928526022002E+01,3.527239359819911E+01,3.525421697636391E+01,3.528776774713522E+01,3.519256059840711E+01,3.522572465044185E+01,3.519534028244949E+01,3.523977793838372E+01,3.193916813045050E+01,-2.795243109154048E+01,-2.795283270427958E+01,
 1.912200050354004E+02,-2.575527802887925E+01,-2.768198901976004E+01,-2.371745189018023E+01,1.832265238234347E+01,3.511374928345022E+01,4.622904447870884E+01,1.426555987768354E+01,3.116707799608262E+01,3.192949739319646E+01,3.117586067328183E+01,3.479942233918226E+01,3.291773249919012E+01,3.285060559049177E+01,4.148762620799859E+01,3.521893726290765E+01,3.526729686673750E+01,3.516710640710564E+01,2.984370518332305E+01,4.572339349936617E+01,1.551482783077647E+01,3.520837863863111E+01,3.524161969287709E+01,3.522360226669972E+01,3.525727278643141E+01,3.516196144730394E+01,3.519486600395840E+01,3.516553940897659E+01,3.520927374340314E+01,3.208982040973640E+01,-2.773631826060284E+01,-2.762355101614924E+01,
 2.549600067138672E+02,-2.528512397473651E+01,-2.727689525784103E+01,-2.313519310836806E+01,1.847537854297923E+01,3.522519258896875E+01,4.645743233036699E+01,1.430939447633913E+01,3.142521543551725E+01,3.223586071454616E+01,3.143840770685448E+01,3.487886381044553E+01,3.297270953111760E+01,3.289445931697215E+01,4.153649254652581E+01,3.526388449493593E+01,3.530379733492891E+01,3.521226851535254E+01,2.997209200236940E+01,4.597454905138095E+01,1.570132100756132E+01,3.525385737177579E+01,3.528150314010679E+01,3.527045727848538E+01,3.529987068058136E+01,3.520897301018736E+01,3.524110253044203E+01,3.521342895138848E+01,3.525670425602303E+01,3.243243991757640E+01,-2.731971439910293E+01,-2.701560447019819E+01,
 3.187000083923340E+02,-2.452949282006901E+01,-2.683281022163063E+01,-2.142253006119359E+01,2.234378979091859E+01,3.549000927965343E+01,4.689232350043869E+01,1.439820864915463E+01,3.190189907235122E+01,3.280438935785416E+01,3.192155370609345E+01,3.681177734332691E+01,3.416576753568955E+01,3.334783950833723E+01,4.162630690610341E+01,3.548435553252571E+01,3.551627872280137E+01,3.545161481168248E+01,3.022615067186086E+01,4.641024460699776E+01,1.604997927084601E+01,3.547179994740409E+01,3.549385048323165E+01,3.549243760297493E+01,3.551587524130383E+01,3.544681076309242E+01,3.546255849567094E+01,3.545864179968992E+01,3.548283694425453E+01,3.305559031484227E+01,-2.661585438731984E+01,-2.609581415067049E+01,
 3.824400100708008E+02,-2.365927396906828E+01,-2.632820087105594E+01,-1.977130867521077E+01,2.835143483254644E+01,3.575351037446627E+01,4.727627859942628E+01,1.450435023522930E+01,3.234127669250307E+01,3.332435481066437E+01,3.236659592407150E+01,3.930933954633283E+01,3.623029794729739E+01,3.420260923231026E+01,4.175635092480347E+01,3.572388049253113E+01,3.574780278494040E+01,3.570839312754251E+01,3.056507625106688E+01,4.679613569505269E+01,1.638022713023913E+01,3.570942087068065E+01,3.572542061777107E+01,3.573297244160886E+01,3.575027664773711E+01,3.570257449936032E+01,3.570384975229420E+01,3.572025794637836E+01,3.572755449547473E+01,3.361647837963290E+01,-2.593832258440536E+01,-2.526196582620065E+01,
 4.461800117492676E+02,-2.276708360701641E+01,-2.576661719463864E+01,-1.825442438537692E+01,3.389911118831933E+01,3.603792942815976E+01,4.764716921177987E+01,1.463189267193354E+01,3.277772555455243E+01,3.383198392415844E+01,3.280794043894889E+01,4.148827167146472E+01,3.847669013747808E+01,3.530582724261584E+01,4.192825464804778E+01,3.598140695648352E+01,3.599912238141046E+01,3.598017496160110E+01,3.097861170163633E+01,4.716712336547074E+01,1.671028944867275E+01,3.596580446454801E+01,3.597692805355337E+01,3.599111596175056E+01,3.600368565826523E+01,3.597374669222499E+01,3.596333698236516E+01,3.599509251446067E+01,3.598908436449327E+01,3.415466440207257E+01,-2.523493169693965E+01,-2.442231807083484E+01,
 5.099200134277344E+02,-2.193569903791692E+01,-2.516721477089563E+01,-1.692798022060238E+01,3.859893358127664E+01,3.629929313654165E+01,4.793579755352400E+01,1.475043491127141E+01,3.312268323153970E+01,3.422110040996206E+01,3.315577189652083E+01,4.330140822276358E+01,4.069805049026419E+01,3.653573638170105E+01,4.213242557449714E+01,3.624479286846914E+01,3.625741771401655E+01,3.625470165423364E+01,3.134428365956040E+01,4.745492376856767E+01,1.696790159257402E+01,3.622847391555056E+01,3.623551491831345E+01,3.625485506527832E+01,3.626358664400909E+01,3.624783206399422E+01,3.622844704100433E+01,3.627140993737912E+01,3.625541125482285E+01,3.456053841992436E+01,-2.464529244649332E+01,-2.372234925903464E+01,
 5.736600151062012E+02,-2.113043354831387E+01,-2.454870474737782E+01,-1.574311375332992E+01,4.255026236523950E+01,3.656713551980310E+01,4.821427745841119E+01,1.487981552562579E+01,3.346087618468557E+01,3.459515989338382E+01,3.349642258489273E+01,4.483408935073103E+01,4.284315864358401E+01,3.782566373757604E+01,4.236041867350227E+01,3.651904739563184E+01,3.652788355612788E+01,3.653787296867624E+01,3.172326854468821E+01,4.773552049039208E+01,1.721602187414800E+01,3.650221006302108E+01,3.650614200696751E+01,3.652923574676656E+01,3.653504695368563E+01,3.653056506299235E+01,3.650408784897628E+01,3.655555588791871E+01,3.653178702767821E+01,3.494513891886589E+01,-2.404357599021795E+01,-2.300220831559316E+01,
 6.374000167846680E+02,-2.036458836762620E+01,-2.392417968828319E+01,-1.467830321199205E+01,4.583731697765940E+01,3.685467872036776E+01,4.849319469788991E+01,1.502457931441927E+01,3.380106551940626E+01,3.496318429725964E+01,3.383863184609180E+01,4.613939161830687E+01,4.486044516328094E+01,3.911907977706823E+01,4.260586648822441E+01,3.680224268200462E+01,3.680810134895152E+01,3.682819858565611E+01,3.211112115282842E+01,4.801688754714026E+01,1.745769836041972E+01,3.678502111814050E+01,3.678648796650834E+01,3.681249430920386E+01,3.681600357580581E+01,3.682050941269746E+01,3.678840987431945E+01,3.684651543714718E+01,3.681661827416669E+01,3.531844503018521E+01,-2.342428866089222E+01,-2.226737815643370E+01,
 7.011400184631348E+02,-1.964794273873081E+01,-2.330551839346952E+01,-1.372113720852829E+01,4.854868058716213E+01,3.715771635534698E+01,4.877266883759680E+01,1.518074917922212E+01,3.413981671328801E+01,3.532028057105992E+01,3.417871521229281E+01,4.725944579205576E+01,4.671591435976488E+01,4.037570504490961E+01,4.286444989366396E+01,3.709109627199004E+01,3.709487382205100E+01,3.712298693319743E+01,3.249651116273745E+01,4.829642027872024E+01,1.768869903791276E+01,3.707369416266320E+01,3.707341130281596E+01,3.710149257245163E+01,3.710339163403913E+01,3.711507374200615E+01,3.707834875483127E+01,3.714185198466559E+01,3.710692725272153E+01,3.567615385696892E+01,-2.280062513813542E+01,-2.154168895904617E+01,
 7.648800201416016E+02,-1.903000794247718E+01,-2.270818272134218E+01,-1.290514418815629E+01,5.069968506940793E+01,3.742030599347948E+01,4.899262644921384E+01,1.531156639051866E+01,3.440322028845642E+01,3.558866918369829E+01,3.444270871229153E+01,4.819495017958480E+01,4.833433400626737E+01,4.152891927740070E+01,4.312197634884818E+01,3.737039032145189E+01,3.737186173568153E+01,3.740678201404984E+01,3.279841866629388E+01,4.851489500211282E+01,1.786015254084356E+01,3.735285345120177E+01,3.735071259545965E+01,3.738094326222236E+01,3.738121292851180E+01,3.739870934318147E+01,3.735851926613016E+01,3.742597229475280E+01,3.738739068233856E+01,3.594329290156571E+01,-2.229559031275985E+01,-2.096336882718957E+01,
