ESATAN 2016 sp2;  MODEL MOVE_II_3_3_CASE_303;  TIME 16 December  2016  09:58:34
 
TIME,T604,T654,T706,T1043,T3000,T3012,T5013,T5014,T13012,T14014,T20044,T22043,T24012,T26012,T28012,T29012,T30045,T41102,T70100,T73507,T80037,T80062,T80137,T80162,T80237,T80262,T80337,T80362,T81062,T82000,T82100,
 0.000000000000000E+00,-3.322867995562325E+01,-3.450558163058607E+01,-3.219134225453982E+01,-1.019879663781333E+01,-3.917343020604963E+00,1.931367001026383E-01,-9.407686528924440E+00,-5.186763993088374E+00,-4.972961876628303E+00,-5.152070674053388E+00,-6.814494522355835E+00,-7.808952452597659E+00,-7.036169986042426E+00,-5.108754833672460E+00,-6.069457473514328E+00,-6.066453654128567E+00,-6.076232381153622E+00,-5.130786966786889E+00,4.836552369965736E-02,-1.076493578182153E+01,-6.073106887916897E+00,-6.069895645679924E+00,-6.066661014218113E+00,-6.064683413346750E+00,-6.076955897747297E+00,-6.074208285928912E+00,-6.066125794439874E+00,-6.066911624414968E+00,-5.259098664791520E+00,-3.440275686658612E+01,-3.304541066998819E+01,
 2.868299865722656E+02,-3.353844489048996E+01,-3.453970843752889E+01,-3.150770313523551E+01,-9.349464225968392E+00,-4.134255241378834E+00,9.196832155308547E-01,-6.953679907982514E+00,-3.944904935009792E+00,-4.190707717877646E+00,-3.974593748096848E+00,-6.638759915330001E+00,-7.522127275293367E+00,-6.802189749488945E+00,-4.600626689375029E+00,-6.054357354993127E+00,-6.049061321313936E+00,-6.057323901144834E+00,-5.316459736881257E+00,9.644858103183919E-01,-1.088148969435689E+01,-6.052538521866332E+00,-6.049201764666904E+00,-6.054097809302761E+00,-6.051612872283867E+00,-6.055109288983906E+00,-6.053298765098957E+00,-6.053873858278921E+00,-6.054363371824195E+00,-4.556083649779598E+00,-3.316169244308848E+01,-3.274960332272813E+01,
 5.736599731445312E+02,-3.067126860444627E+01,-3.308880723386316E+01,-3.021042286312933E+01,-8.657784983908613E+00,-3.085316563703773E+00,7.816212171780365E-01,-5.944853474945443E+00,-3.665973901773813E+00,-3.911042769904892E+00,-3.659448491143222E+00,-6.385927123955842E+00,-7.080177124161990E+00,-6.494358069526440E+00,-4.302319280281306E+00,-6.010877661908182E+00,-6.005493667953010E+00,-6.012762956870802E+00,-5.350075814481645E+00,7.233825365601659E-01,-1.096377918858716E+01,-6.010873187952445E+00,-6.007517060240090E+00,-6.010414531720998E+00,-6.007856315276428E+00,-6.011949030346119E+00,-6.011336514618446E+00,-6.008460630722087E+00,-6.010429098108522E+00,-4.564800909812183E+00,-3.240608521945433E+01,-3.208857528304034E+01,
 8.604899597167969E+02,-2.949186251258369E+01,-3.125514156053992E+01,-2.838218536579297E+01,-8.631307752017644E+00,-2.561763041155845E+00,1.904660308253732E+00,-6.052810621429346E+00,-3.198019713581248E+00,-3.065169767291792E+00,-3.165370595434566E+00,-6.168006798903121E+00,-6.764989572119272E+00,-6.216501831027240E+00,-3.980296785423595E+00,-5.952935239426632E+00,-5.947566963770207E+00,-5.952580521103767E+00,-4.847957113864597E+00,1.782530391081842E+00,-1.059839032790268E+01,-5.951530514301228E+00,-5.949181034225490E+00,-5.952640004401710E+00,-5.950201920915713E+00,-5.950155743031366E+00,-5.951291361793161E+00,-5.948448750559615E+00,-5.952235957439760E+00,-3.715615111196962E+00,-3.096503405629133E+01,-3.009970016175879E+01,
 1.147319946289062E+03,-3.127651304013400E+01,-3.255112300976446E+01,-2.859826716466513E+01,-7.687702560837179E+00,-3.350272887651775E+00,1.861868710295235E+00,-6.554854911729762E+00,-3.275755406571554E+00,-3.127035700198306E+00,-3.245106921029335E+00,-5.907137689903828E+00,-6.416519195341382E+00,-5.870296296291459E+00,-3.621241183594533E+00,-5.849611272206440E+00,-5.844564113317141E+00,-5.850535994766905E+00,-3.576248387179886E+00,1.882381343022614E+00,-9.907507228743437E+00,-5.852325209621033E+00,-5.849007316252406E+00,-5.845604080873220E+00,-5.841637821550135E+00,-5.849766216861557E+00,-5.852041989086339E+00,-5.834659004173527E+00,-5.844444398723124E+00,-3.613632596164493E+00,-3.021846987063089E+01,-3.038547635443836E+01,
 1.434149932861328E+03,-3.320526412614860E+01,-3.384810296233850E+01,-3.210927273735587E+01,-8.089726653381726E+00,-1.547814540936779E+00,3.264805296933459E+00,-6.750345872173356E+00,-2.524772887572520E+00,-2.483857951117736E+00,-2.499657469971690E+00,-5.633292593441921E+00,-6.076426451384384E+00,-5.495001471188754E+00,-3.309334121701728E+00,-5.719623891719852E+00,-5.714594383779977E+00,-5.719972517460679E+00,-3.402951686303921E+00,3.090737298866319E+00,-9.460892222902951E+00,-5.722488884531524E+00,-5.719029099047736E+00,-5.716311774964128E+00,-5.713859605184951E+00,-5.719586514100793E+00,-5.722185097645855E+00,-5.704452326229026E+00,-5.714760837812149E+00,-2.873686571466201E+00,-3.052567619269767E+01,-3.175313783516284E+01,
 1.720979919433594E+03,-3.553576498315790E+01,-3.572974742789523E+01,-3.406715626096324E+01,-9.129541896233970E+00,-2.066165363727578E+00,3.408594693849671E+00,-4.099043549397377E+00,-1.323846049665836E+00,-1.920244516757047E+00,-1.371033135876611E+00,-5.446125343782825E+00,-6.039251112965185E+00,-5.330456998841433E+00,-2.854239494508015E+00,-5.595149965070944E+00,-5.588262294156722E+00,-5.593724516034480E+00,-3.812168044512934E+00,3.461892669668198E+00,-9.858945105306409E+00,-5.595255734816680E+00,-5.591378746111350E+00,-5.593608540201336E+00,-5.590465564090720E+00,-5.592232880814633E+00,-5.594926108455042E+00,-5.583831702081690E+00,-5.592425049266727E+00,-2.589387471602890E+00,-3.169210653326039E+01,-3.356716310224066E+01,
 2.007809906005859E+03,-3.626430448397961E+01,-3.758425763822639E+01,-3.531681626475972E+01,-9.393109179533875E+00,-7.989184432664873E-01,3.465091697523924E+00,-3.570669314660667E+00,-1.521987115950760E+00,-1.818256192416575E+00,-1.495618239950053E+00,-5.268246085937549E+00,-5.948047979548853E+00,-5.194956789349399E+00,-2.693169111298830E+00,-5.476065576956697E+00,-5.468861509856382E+00,-5.475051864795405E+00,-4.006698052351126E+00,3.314842506177647E+00,-1.028844640679833E+01,-5.477142102007132E+00,-5.472843452549608E+00,-5.474697341117309E+00,-5.471360695977990E+00,-5.474915713140694E+00,-5.477036217533051E+00,-5.465771509376756E+00,-5.473694174999999E+00,-2.710257583468257E+00,-3.309300371058865E+01,-3.534217367547047E+01,
 2.294639892578125E+03,-3.633599448886591E+01,-3.838054905561840E+01,-3.499484250286417E+01,-9.395404234089003E+00,-9.674872813354770E-01,4.462944289343336E+00,-4.109885649647271E+00,-1.296807815223743E+00,-1.170071733410964E+00,-1.254654954103750E+00,-5.129512747328052E+00,-5.867742801954235E+00,-5.084032602488846E+00,-2.422510426013728E+00,-5.354777788275372E+00,-5.347011386712076E+00,-5.350908679520558E+00,-3.662961515148790E+00,4.357750790344911E+00,-1.063479824966120E+01,-5.351497031042761E+00,-5.348568318998398E+00,-5.355184224059708E+00,-5.351924332288831E+00,-5.347455961200272E+00,-5.350722493448828E+00,-5.347295093848613E+00,-5.354236125460727E+00,-2.141689767754254E+00,-3.409214059220030E+01,-3.596343950451025E+01,
 2.581469879150391E+03,-3.868591749940359E+01,-3.900215199965474E+01,-3.729225725609094E+01,-9.743477408366614E+00,-2.127277692912764E+00,3.705016443623439E+00,-4.792641143578649E+00,-1.608134637324286E+00,-1.453514667044016E+00,-1.570860270313234E+00,-4.964866125546909E+00,-5.752025360243224E+00,-4.918460373818677E+00,-2.165590007949781E+00,-5.219988738711158E+00,-5.211336437767255E+00,-5.216877216188262E+00,-3.487590939706192E+00,3.816062913690073E+00,-1.132624067326907E+01,-5.217546712829666E+00,-5.213472499998035E+00,-5.220521746702130E+00,-5.216845596858231E+00,-5.214383207416301E+00,-5.217118538509876E+00,-5.214137581318169E+00,-5.219858715775811E+00,-2.496565113720493E+00,-3.556561299404555E+01,-3.694004139458453E+01,
