ESATAN 2016 sp2;  MODEL MOVE_II_3_1_CASE_123;  TIME 16 December  2016  01:26:43
 
TIME,T604,T654,T706,T1043,T3000,T3012,T5013,T5014,T13012,T14014,T20044,T22043,T24012,T26012,T28012,T29012,T30045,T41102,T70100,T73507,T80037,T80062,T80137,T80162,T80237,T80262,T80337,T80362,T81062,T82000,T82100,
 2.868299865722656E+03,-3.188513343167500E+01,-3.221303731541456E+01,-2.968925765660580E+01,1.442806586661038E+01,2.107510071915056E+01,2.604604331214003E+01,2.024373541866858E+01,1.782879758917895E+01,1.531968964461410E+01,1.768496825986022E+01,2.886852954798186E+01,2.900562942537855E+01,2.789651989380895E+01,3.180751449242903E+01,2.593389295553416E+01,2.596852920039751E+01,2.591827855907754E+01,2.145972575134530E+01,2.624527390734600E+01,1.099672711193516E+01,2.592964817359255E+01,2.595030373507752E+01,2.593378347893843E+01,2.595666020242054E+01,2.591381672728063E+01,2.592314971499399E+01,2.590138436115636E+01,2.592538355817296E+01,1.383465681249436E+01,-2.918600938184489E+01,-3.070986140109172E+01,
 3.155129852294922E+03,-3.318907832656785E+01,-3.377440011796340E+01,-3.113648327044896E+01,1.313923464958826E+01,1.889091969927118E+01,2.266604223857673E+01,1.897249225189292E+01,1.566063581396951E+01,1.283608487028924E+01,1.550493498567235E+01,2.828644731760883E+01,2.813742630043536E+01,2.705200406207641E+01,3.050442158972507E+01,2.594102625127042E+01,2.597191962252739E+01,2.591820862072865E+01,1.983795647931425E+01,2.288627118634814E+01,1.050473881190691E+01,2.593489264605971E+01,2.595438624833761E+01,2.594041675083585E+01,2.596179515235870E+01,2.591168871045073E+01,2.592696708480645E+01,2.589600496874581E+01,2.593024489597229E+01,1.147262705347122E+01,-3.129789291028853E+01,-3.268056411315468E+01,
 3.441959838867188E+03,-3.522911655793239E+01,-3.555328311962971E+01,-3.301016311655867E+01,1.199357459529469E+01,1.772185716228635E+01,2.077762079249655E+01,1.779308686429193E+01,1.406756406461371E+01,1.120247600849057E+01,1.391611069890934E+01,2.759496930856498E+01,2.723190835541290E+01,2.611461123108690E+01,2.927620142020544E+01,2.581144409158885E+01,2.583901554924872E+01,2.578278278290385E+01,1.864250466124823E+01,2.093790982596676E+01,1.017861636012569E+01,2.580376504115329E+01,2.582216143338660E+01,2.581068239536995E+01,2.583064813899621E+01,2.577488085033500E+01,2.579477679595363E+01,2.575773078161737E+01,2.579928461964614E+01,1.000405448593641E+01,-3.271868821045263E+01,-3.408712377163431E+01,
 3.728789825439453E+03,-3.461927813090458E+01,-3.651609193713345E+01,-3.254264892251192E+01,1.143451557885299E+01,1.730199064254008E+01,1.929270131139866E+01,1.644666607558211E+01,1.255458985032500E+01,9.664121052113954E+00,1.239459792796795E+01,2.693191429671848E+01,2.640507535030703E+01,2.525500096380526E+01,2.831260434668964E+01,2.559906179706499E+01,2.562436266406613E+01,2.556775283146293E+01,1.793337435397227E+01,1.929847157261684E+01,9.674668971495441E+00,2.559264835637874E+01,2.560959483132511E+01,2.559812019464091E+01,2.561717031051175E+01,2.556115176054871E+01,2.558332626717630E+01,2.554012455744742E+01,2.558603681957971E+01,8.536513255987041E+00,-3.385579919893655E+01,-3.505963957335690E+01,
 4.015619812011719E+03,-3.109482260868972E+01,-3.443069217642054E+01,-2.871533327097410E+01,1.246912389787742E+01,1.689093712260712E+01,1.949784218578918E+01,1.492629155449250E+01,1.183664597053759E+01,9.194860470389136E+00,1.167126984045737E+01,2.647258185765384E+01,2.602298062927239E+01,2.474725007086002E+01,2.770307554824946E+01,2.537592090517763E+01,2.539842783007236E+01,2.534508630948359E+01,1.859652937775742E+01,1.949568645936757E+01,1.004620215296883E+01,2.536855346598415E+01,2.538400854302665E+01,2.537676681247283E+01,2.539490871994918E+01,2.533934269800908E+01,2.535988276308488E+01,2.532373098149053E+01,2.536548341083632E+01,8.126818511834072E+00,-3.264531170749349E+01,-3.270166897371075E+01,
 4.302449798583984E+03,-3.162605699127025E+01,-3.342459071232578E+01,-2.941250514156799E+01,1.277663455773503E+01,2.010816291767095E+01,2.288765030315260E+01,1.321975488144713E+01,1.250269075451828E+01,1.025470975774426E+01,1.233358335235243E+01,2.624575909034852E+01,2.596906185809573E+01,2.461342434661008E+01,2.766910943974418E+01,2.516586733208651E+01,2.518829396572055E+01,2.513520047543744E+01,1.838011091484752E+01,2.243776988631324E+01,1.063283386013430E+01,2.515772696529300E+01,2.517342028474103E+01,2.516696060751896E+01,2.518436357012992E+01,2.512918736907420E+01,2.514915870134888E+01,2.511604792341794E+01,2.515621484518790E+01,9.359343571670490E+00,-3.097357621342953E+01,-3.074163029782282E+01,
 4.589279785156250E+03,-3.128480965691707E+01,-3.283366816890571E+01,-2.954664605004981E+01,1.160820512358398E+01,1.820478048887974E+01,2.221088017506015E+01,1.850202271822160E+01,1.510960500268216E+01,1.104223380480417E+01,1.476382835172736E+01,2.608685711366321E+01,2.572292634020226E+01,2.440796192768691E+01,2.809771791184806E+01,2.497233296817522E+01,2.499835730258926E+01,2.494226790477301E+01,1.745595603724321E+01,2.230727694131251E+01,9.622506260157827E+00,2.496537098692774E+01,2.498301416712367E+01,2.497262504702559E+01,2.499201243617794E+01,2.493627635149549E+01,2.495653200661246E+01,2.492102048401143E+01,2.496150863670482E+01,9.485485946424122E+00,-3.089086134043114E+01,-3.084544929808558E+01,
 4.876109771728516E+03,-3.091264754766348E+01,-3.219532959959014E+01,-2.905693146225806E+01,1.127090555241941E+01,2.146460439872972E+01,2.423683668409288E+01,1.866460328160250E+01,1.466231297195228E+01,1.211139073120151E+01,1.449872196275582E+01,2.596639816415009E+01,2.553549607904501E+01,2.424462990554952E+01,2.812076804998329E+01,2.478569019835563E+01,2.481252331977047E+01,2.475497096152518E+01,1.747404386905452E+01,2.370899904184658E+01,9.253732940671009E+00,2.477725246391454E+01,2.479573994166617E+01,2.478632526637008E+01,2.480627258539371E+01,2.474740175309114E+01,2.476814276371963E+01,2.473546375164290E+01,2.477521181789945E+01,1.041045809359662E+01,-3.029856583295010E+01,-3.082099937275947E+01,
 5.162939758300781E+03,-2.779594400627180E+01,-3.069644632057217E+01,-2.548854098418407E+01,1.205958614314405E+01,1.928474810173004E+01,2.511012352760395E+01,1.720392638721869E+01,1.489380256634392E+01,1.307337240871476E+01,1.474349824345563E+01,2.587315039862550E+01,2.542660560204767E+01,2.414871904073589E+01,2.857763893189165E+01,2.465920594646191E+01,2.468812041676394E+01,2.463238219500464E+01,1.865987878119583E+01,2.500530504234055E+01,9.452064770428455E+00,2.465572109243204E+01,2.467379027047674E+01,2.465901219451400E+01,2.467965859613864E+01,2.462947122635705E+01,2.464751053571454E+01,2.461240333642471E+01,2.464853270848268E+01,1.165856413896782E+01,-2.952012962798432E+01,-2.955313538252365E+01,
 5.449769744873047E+03,-2.391309160489929E+01,-2.693043343688373E+01,-2.211529225943951E+01,1.353717614111814E+01,1.934570238607148E+01,2.427704492739649E+01,1.654636885315983E+01,1.483831523293344E+01,1.287526780165992E+01,1.468375789745248E+01,2.601596331463770E+01,2.578627963058835E+01,2.446424391882599E+01,2.873448514590226E+01,2.462603177384598E+01,2.465333672191058E+01,2.459917277290112E+01,2.008019007938901E+01,2.420669770489416E+01,1.068589103536702E+01,2.461738571723176E+01,2.463567746927207E+01,2.463020861013450E+01,2.465076003080470E+01,2.459455008743588E+01,2.460979351437688E+01,2.459424019211408E+01,2.462128154185354E+01,1.186417609291839E+01,-2.738890347725945E+01,-2.638303404792864E+01,
 5.736599731445312E+03,-2.349507394595122E+01,-2.521180510879535E+01,-2.153997958094058E+01,1.438801966458068E+01,2.214946247900738E+01,2.629710647496987E+01,1.549696963259496E+01,1.550437316473748E+01,1.382022610705495E+01,1.536678793063701E+01,2.624168172903970E+01,2.627867047552471E+01,2.489553567538062E+01,2.898236247294516E+01,2.462990783198078E+01,2.465698228991128E+01,2.460379976748659E+01,2.052400382114114E+01,2.585667280303664E+01,1.213634398561120E+01,2.461913315010820E+01,2.463771752755373E+01,2.463509067596453E+01,2.465523589769746E+01,2.459789070265790E+01,2.461176047384922E+01,2.460380105039396E+01,2.462699514870195E+01,1.315006607411929E+01,-2.474309355325195E+01,-2.335357481746280E+01,
 5.736629882812500E+03,-2.349579751838258E+01,-2.521175243174478E+01,-2.154019681183227E+01,1.438805461631127E+01,2.215065388421404E+01,2.629812366081217E+01,1.549721632434506E+01,1.550538059194177E+01,1.382207438813609E+01,1.536850259368381E+01,2.624170836477726E+01,2.627871828339491E+01,2.489557677125352E+01,2.898242088128971E+01,2.462991032074321E+01,2.465698438120104E+01,2.460380291842098E+01,2.052384948740437E+01,2.586538864060187E+01,1.213712784750876E+01,2.461913636008214E+01,2.463772029898017E+01,2.463509276114165E+01,2.465523775106957E+01,2.459789400308703E+01,2.461176337397195E+01,2.460380280814974E+01,2.462699698198870E+01,1.315504845822067E+01,-2.473873405734415E+01,-2.335024985549605E+01,
