ESATAN 2016 sp2;  MODEL MOVE_II_3_3_CASE_342;  TIME 16 December  2016  08:12:54
 
TIME,T604,T654,T706,T1043,T3000,T3012,T5013,T5014,T13012,T14014,T20044,T22043,T24012,T26012,T28012,T29012,T30045,T41102,T70100,T73507,T80037,T80062,T80137,T80162,T80237,T80262,T80337,T80362,T81062,T82000,T82100,
 0.000000000000000E+00,-3.480790981066492E+01,-3.665082387128107E+01,-3.320567756812471E+01,4.751064981394515E+00,1.713730373899134E+01,2.721216953686218E+01,7.439215928565795E-01,1.703863760944608E+01,1.830254278694906E+01,1.714657144967885E+01,1.909578381680801E+01,1.855756687609377E+01,1.728129333262830E+01,2.514356213387583E+01,1.828025032772871E+01,1.832196845479635E+01,1.824220801603204E+01,1.396639516047316E+01,2.709846256235143E+01,1.291533065140020E+00,1.827228978644124E+01,1.830015023368770E+01,1.828390309362866E+01,1.831244982393334E+01,1.823831971070529E+01,1.826182119176739E+01,1.824012612596449E+01,1.827266171835956E+01,1.846377912308043E+01,-3.666829257718904E+01,-3.666378338385526E+01,
 6.374000167846680E+01,-3.439992890088255E+01,-3.619718029665123E+01,-3.281334502391498E+01,4.817281473045721E+00,1.719369457526971E+01,2.730845716719321E+01,7.557530428931367E-01,1.713372519355715E+01,1.840450001543156E+01,1.724156380264413E+01,1.910592050133609E+01,1.857791073192878E+01,1.730080680970725E+01,2.518891967308918E+01,1.827347759559699E+01,1.831530191416696E+01,1.823548578113803E+01,1.402567871766017E+01,2.719533677564686E+01,1.378200424017922E+00,1.826535725333348E+01,1.829330852714585E+01,1.827729016714151E+01,1.830591573273993E+01,1.823154338240085E+01,1.825490868784388E+01,1.823408628127576E+01,1.826612507117613E+01,1.858084127267464E+01,-3.643788669855603E+01,-3.631670465133687E+01,
 1.274800033569336E+02,-3.399564649050140E+01,-3.574709784655283E+01,-3.242548211888108E+01,4.884032814768564E+00,1.725146775339711E+01,2.740195352115091E+01,7.728251440285913E-01,1.722980364320531E+01,1.850681738169185E+01,1.733754086384746E+01,1.911731372048009E+01,1.860012483009952E+01,1.732181957002317E+01,2.523431122390130E+01,1.826760691032877E+01,1.830954098577829E+01,1.822966924850749E+01,1.408308516304549E+01,2.729047205073853E+01,1.466672430901618E+00,1.825932939592883E+01,1.828737420089366E+01,1.827157337601710E+01,1.830027526466807E+01,1.822567042191458E+01,1.824890178883563E+01,1.822892801925270E+01,1.826048428511631E+01,1.869830865907691E+01,-3.619995350287833E+01,-3.596201342730257E+01,
 1.912200050354004E+02,-3.359977413834309E+01,-3.530504806168780E+01,-3.204461388572148E+01,4.956377877340328E+00,1.731004130424847E+01,2.749441233034567E+01,7.958153424169669E-01,1.732774208344620E+01,1.861015433938968E+01,1.743539088324512E+01,1.912985533965579E+01,1.862405547346881E+01,1.734426327621292E+01,2.527957079605826E+01,1.826261201918103E+01,1.830465235804777E+01,1.822473067817529E+01,1.413846659257863E+01,2.738407667578151E+01,1.556422991302390E+00,1.825418184293186E+01,1.828231732730027E+01,1.826672466195075E+01,1.829549452918535E+01,1.822067544858312E+01,1.824377512651294E+01,1.822462391244563E+01,1.825570968085929E+01,1.881590063112876E+01,-3.595402244029202E+01,-3.560173608214954E+01,
 2.549600067138672E+02,-3.321585407839311E+01,-3.487442839974760E+01,-3.167326467318709E+01,5.030627498123020E+00,1.737123780463624E+01,2.758554450513104E+01,8.248055371060701E-01,1.742707850772857E+01,1.871440056326272E+01,1.753470455091608E+01,1.914347284814669E+01,1.864959025648696E+01,1.736800094203492E+01,2.532470884940571E+01,1.825846656764209E+01,1.830061307828436E+01,1.822064641338959E+01,1.419163752627220E+01,2.747624815118483E+01,1.646783321912866E+00,1.824989121772675E+01,1.827811430118407E+01,1.826271681563506E+01,1.829155726295475E+01,1.821653550150688E+01,1.823950550473527E+01,1.822113434794637E+01,1.825177284787198E+01,1.893329706788111E+01,-3.570117195837016E+01,-3.523814515765611E+01,
 3.187000083923340E+02,-3.284709779161846E+01,-3.445846709576301E+01,-3.131459478425089E+01,5.105882716882624E+00,1.743513011594320E+01,2.767552087904939E+01,8.583629414522713E-01,1.752761604024037E+01,1.881935611135497E+01,1.763526400672371E+01,1.915810854854242E+01,1.867654944915135E+01,1.739282499734876E+01,2.536971670745368E+01,1.825514056397632E+01,1.829739592217814E+01,1.821738554644005E+01,1.424254201123745E+01,2.756710479158052E+01,1.736717686067984E+00,1.824643096913650E+01,1.827473950392795E+01,1.825951874581128E+01,1.828843273245217E+01,1.821322307627716E+01,1.823606596892093E+01,1.821842795778712E+01,1.824864115415306E+01,1.905023947574204E+01,-3.544275909865356E+01,-3.487369556850392E+01,
 3.824400100708008E+02,-3.249595672976886E+01,-3.406190101350526E+01,-3.097092534556242E+01,5.181475987834490E+00,1.750116204904413E+01,2.776495578508191E+01,8.973488361135239E-01,1.762943110416244E+01,1.892493922248210E+01,1.773708207645990E+01,1.917364047878486E+01,1.870480920772471E+01,1.741844473517442E+01,2.541463262833585E+01,1.825260766667628E+01,1.829497436413946E+01,1.821492048657796E+01,1.429110730399749E+01,2.765675085323309E+01,1.825399597726073E+00,1.824377458218622E+01,1.827216709247629E+01,1.825710431724606E+01,1.828609346208680E+01,1.821071006672117E+01,1.823342970047913E+01,1.821648160210215E+01,1.824628886303238E+01,1.916648255941465E+01,-3.518047940307914E+01,-3.451120577210168E+01,
 4.461800117492676E+02,-3.216573737126678E+01,-3.368801892154752E+01,-3.064320669840038E+01,5.261876936152198E+00,1.756873182976238E+01,2.785365613374840E+01,9.406613573937520E-01,1.773196555495282E+01,1.903095882757994E+01,1.783976061245336E+01,1.918994995503698E+01,1.873414399386722E+01,1.744496591831730E+01,2.545943276231189E+01,1.825083719063278E+01,1.829331884111867E+01,1.821322173537848E+01,1.433721245403417E+01,2.774533877967042E+01,1.912255354194473E+00,1.824188864799884E+01,1.827036755806432E+01,1.825544295615638E+01,1.828450620370573E+01,1.820896365298871E+01,1.823156274464484E+01,1.821525146823032E+01,1.824468472569975E+01,1.928158213070971E+01,-3.491448731582788E+01,-3.415332242983824E+01,
 5.099200134277344E+02,-3.185846870951007E+01,-3.333936640617283E+01,-3.033841052866440E+01,5.343563909556101E+00,1.763761664400845E+01,2.794150770728831E+01,9.873541490645481E-01,1.783494302823069E+01,1.913742581384444E+01,1.794291645935584E+01,1.920706292767199E+01,1.876447931561959E+01,1.747233415489425E+01,2.550418508810648E+01,1.824979859516078E+01,1.829239488484397E+01,1.821226115755922E+01,1.438077287441718E+01,2.783300464336271E+01,1.996624732854118E+00,1.824074877886573E+01,1.826930681394548E+01,1.825450303301792E+01,1.828363874062276E+01,1.820796235158810E+01,1.823044298971137E+01,1.821473217039920E+01,1.824380068394622E+01,1.939516988225386E+01,-3.464645318710603E+01,-3.380197133826156E+01,
 5.736600151062012E+02,-3.157580636778620E+01,-3.301882008113871E+01,-3.005764038292109E+01,5.420219723132847E+00,1.770847604993955E+01,2.802876957932879E+01,1.037225613618755E+00,1.793772064353057E+01,1.924409588752923E+01,1.804599249649334E+01,1.922499736917433E+01,1.879575236133307E+01,1.750028572728971E+01,2.554891981605991E+01,1.824948122115152E+01,1.829219127050945E+01,1.821202766265711E+01,1.442184966546924E+01,2.791999404500537E+01,2.077714936512543E+00,1.824034216021066E+01,1.826897591300116E+01,1.825427522912159E+01,1.828347949248247E+01,1.820769286492032E+01,1.823005678038594E+01,1.821491168918255E+01,1.824362777264711E+01,1.950712246972551E+01,-3.437921457316367E+01,-3.345985644465338E+01,
 6.374000167846680E+02,-3.131982676589999E+01,-3.272872219717203E+01,-2.980276859244190E+01,5.494087664200956E+00,1.778220607696865E+01,2.811581902401445E+01,1.091666206545641E+00,1.804037801368209E+01,1.935065293468642E+01,1.814901796135210E+01,1.924362313393203E+01,1.882777566619021E+01,1.752870127763859E+01,2.559343640560780E+01,1.824985701341760E+01,1.829268328924977E+01,1.821249237267496E+01,1.446052596762492E+01,2.800653408465891E+01,2.154768612836621E+00,1.824064268949614E+01,1.826935068119335E+01,1.825472842278880E+01,1.828399954226803E+01,1.820812524115340E+01,1.823037714793104E+01,1.821574414426724E+01,1.824413192701507E+01,1.961728378382611E+01,-3.411396684832339E+01,-3.312931828257572E+01,
 7.011400184631348E+02,-3.109238046298626E+01,-3.247092680223477E+01,-2.957512661399051E+01,5.565326087576389E+00,1.785746632381086E+01,2.820288376459424E+01,1.148501393489851E+00,1.814271903523861E+01,1.945649334082173E+01,1.825181130633379E+01,1.926288994079293E+01,1.886041440903431E+01,1.755768523495901E+01,2.563776533870491E+01,1.825089147737755E+01,1.829383853230787E+01,1.821361568546627E+01,1.449692873282658E+01,2.809258010346159E+01,2.227373111537238E+00,1.824161964270921E+01,1.827040164959159E+01,1.825582675795295E+01,1.828516457440080E+01,1.820922301297780E+01,1.823137238591282E+01,1.821719784531295E+01,1.824527761852233E+01,1.972539477466230E+01,-3.385202857458724E+01,-3.281274693348124E+01,
 7.648800201416016E+02,-3.089479456361213E+01,-3.224751150222383E+01,-2.937524803009227E+01,5.633655818591318E+00,1.793232988123886E+01,2.828966840496647E+01,1.206877990095704E+00,1.824426076272531E+01,1.956105119812780E+01,1.835394692970755E+01,1.928272298514362E+01,1.889356668234858E+01,1.758719464511559E+01,2.568207791625239E+01,1.825255792524265E+01,1.829562918105473E+01,1.821537744304632E+01,1.453118235299402E+01,2.817820851293049E+01,2.295224444372119E+00,1.824324764548412E+01,1.827210225878607E+01,1.825754395481348E+01,1.828694616219423E+01,1.821096860481814E+01,1.823301788625735E+01,1.821925171204103E+01,1.824703957461005E+01,1.983132399463598E+01,-3.359494031673773E+01,-3.251251262897433E+01,
 8.286200218200684E+02,-3.072750435960330E+01,-3.206014397749531E+01,-2.920457759967728E+01,5.698727495201542E+00,1.800733333074253E+01,2.837633764336140E+01,1.267059248700049E+00,1.834491076484873E+01,1.966418416187823E+01,1.845528095476653E+01,1.930305608048929E+01,1.892709379863416E+01,1.761711922886767E+01,2.572637399616957E+01,1.825483782596800E+01,1.829803610152704E+01,1.821776540833039E+01,1.456344609123021E+01,2.826354518276996E+01,2.357982002236976E+00,1.824550414416725E+01,1.827442926598743E+01,1.825986418550730E+01,1.828933013990742E+01,1.821334287895317E+01,1.823529225248306E+01,1.822188693860400E+01,1.824940151196893E+01,1.993501740404612E+01,-3.334410321738296E+01,-3.223061682514356E+01,
